Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.1226,Digging,Traveling,0.0,0.0,4.8277,Digging,Idle,0.0
2,08:15,5.392210526316336,1.348052631579084,1.3131,Charging,Serving CEV,0.0,0.0,4.9351,Digging,Traveling,-1.348052631579084
3,08:30,0.0,1.348052631579084,4.8277,Digging,Idle,0.0,0.0,4.2907,Digging,Idle,-1.348052631579084
4,08:45,0.0,1.348052631579084,4.9351,Digging,Idle,0.0,0.0,4.7425,Digging,Idle,-1.348052631579084
5,09:00,8.0,3.348052631579084,0.2481,Charging,Serving CEV,8.0,2.0,0.7188,Charging,Serving CEV,-1.3480526315790842
6,09:15,0.0,3.348052631579084,4.9351,Digging,Idle,0.0,2.0,4.486,Traveling,Idle,-1.3480526315790842
7,09:30,8.0,5.348052631579084,0.0,Charging,Serving CEV,8.0,4.0,0.4689,Charging,Serving CEV,-1.3480526315790842
8,09:45,0.0,5.348052631579084,4.5117,Traveling,Idle,8.0,6.0,0.0,Charging,Serving CEV,0.6519473684209158
9,10:00,0.0,5.348052631579084,5.3389,Digging,Idle,0.0,6.0,4.4919,Digging,Traveling,0.6519473684209158
10,10:15,0.0,5.348052631579084,3.9497,Loading/Swinging,Idle,0.0,6.0,3.4832,Digging,Charging (grid),0.6519473684209158
11,10:30,0.0,5.348052631579084,4.5629,Digging,Idle,0.0,6.0,5.1226,Digging,Charging (grid),0.6519473684209158
12,10:45,7.24368421051124,7.158973684206894,0.0,Charging,Serving CEV,0.0,6.0,4.6773,Digging,Charging (grid),-1.1589736842068943
13,11:00,0.0,7.158973684206894,4.7653,Digging,Idle,0.0,6.0,0.0,Idle,Charging (grid),-1.1589736842068943
14,11:15,0.0,7.158973684206894,4.7095,Traveling,Idle,0.0,6.0,5.3956,Traveling,Charging (grid),-1.1589736842068943
15,11:30,0.0,7.158973684206894,4.2026,Digging,Idle,0.0,6.0,4.5629,Digging,Charging (grid),-1.1589736842068943
16,11:45,0.0,7.158973684206894,4.7425,Digging,Idle,0.0,6.0,4.78,Digging,Charging (grid),-1.1589736842068943
17,12:00,6.915911357356585,8.88795152354604,0.0,Charging,Serving CEV,0.0,6.0,0.0,,Charging (grid),-2.8879515235460396
18,12:15,8.0,10.88795152354604,0.0,Charging,Serving CEV,0.0,6.0,0.0,,Charging (grid),-4.88795152354604
19,12:30,0.0,10.88795152354604,0.0,,Traveling,0.0,6.0,0.0,,Charging (grid),-4.88795152354604
20,12:45,0.0,10.88795152354604,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),-4.88795152354604
21,13:00,0.0,10.88795152354604,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),-4.88795152354604
22,13:15,0.0,10.88795152354604,0.0,,Charging (grid),0.0,6.0,0.0,,Traveling,-4.88795152354604
23,13:30,0.0,10.88795152354604,0.0,,Charging (grid),8.0,8.0,0.0,Charging,Serving CEV,-2.8879515235460396
24,13:45,0.0,10.88795152354604,0.0,,Charging (grid),8.0,10.0,0.0,Charging,Serving CEV,-0.8879515235460396
25,14:00,0.0,10.88795152354604,3.203,Loading/Swinging,Charging (grid),0.0,10.0,4.9634,Digging,Idle,-0.8879515235460396
26,14:15,0.0,10.88795152354604,2.5796,Loading/Swinging,Charging (grid),0.0,10.0,3.9497,Loading/Swinging,Idle,-0.8879515235460396
27,14:30,0.0,10.88795152354604,4.7746,Traveling,Charging (grid),0.0,10.0,4.2765,Traveling,Idle,-0.8879515235460396
28,14:45,0.0,10.88795152354604,5.4411,Digging,Charging (grid),0.0,10.0,5.3389,Digging,Idle,-0.8879515235460396
29,15:00,0.0,10.88795152354604,0.5059,Idle,Charging (grid),8.0,12.0,0.0262,Charging,Serving CEV,1.1120484764539604
30,15:15,0.0,10.88795152354604,3.4361,Loading/Swinging,Charging (grid),0.0,12.0,3.9497,Loading/Swinging,Idle,1.1120484764539604
31,15:30,0.0,10.88795152354604,2.2047,Loading/Swinging,Charging (grid),0.0,12.0,2.9366,Loading/Swinging,Idle,1.1120484764539604
32,15:45,0.0,10.88795152354604,2.9903,Loading/Swinging,Charging (grid),0.0,12.0,3.8487,Loading/Swinging,Idle,1.1120484764539604
33,16:00,0.0,10.88795152354604,4.6066,Traveling,Traveling,0.0,12.0,5.3956,Traveling,Idle,1.1120484764539604
34,16:15,8.0,12.88795152354604,0.0,Charging,Serving CEV,8.0,14.0,0.0,Charging,Serving CEV,1.1120484764539604
35,16:30,0.0,12.88795152354604,4.8277,Digging,Idle,0.0,14.0,3.8487,Loading/Swinging,Idle,1.1120484764539604
36,16:45,0.0,12.88795152354604,4.9351,Digging,Idle,0.0,14.0,3.0868,Loading/Swinging,Idle,1.1120484764539604
37,17:00,0.5560046654022774,13.026952689896609,0.0,Charging,Serving CEV,8.0,16.0,0.0,Charging,Serving CEV,2.973047310103391
38,17:15,8.0,15.026952689896609,0.0,Charging,Serving CEV,8.0,18.0,0.0,Charging,Serving CEV,2.973047310103391
39,17:30,8.0,17.02695268989661,0.0,Charging,Serving CEV,8.0,20.0,0.0,Charging,Serving CEV,2.9730473101033894
