Time_Period,CEV_1_A0_kWh,CEV_1_A1S_kWh,CEV_1_A2S_kWh
1,14.8,14.8,14.8
2,13.57070752865351,13.57070752865351,13.57070752865351
3,12.328934998927005,14.8,12.328934998927005
4,14.328934998927005,13.558227470273495,11.112147538261627
5,13.112147538261627,12.341440009608117,9.900460632624137
6,11.900460632624137,11.129753103970627,11.900460632624155
7,13.900460632624137,9.987644558676074,10.758352087329602
8,14.8,11.987644558676074,9.578929512649422
9,13.65789145470545,13.987644558676003,11.578929512649422
10,12.827574099437111,12.808221983995823,13.578929512649422
11,11.648151524756932,11.62559048790556,12.39629801655916
12,10.465520028666669,10.42858453353513,11.199292062188729
13,12.465520028666669,9.208419874856634,9.979127403510233
14,11.268514074296238,9.208419874856634,11.97912740351039
15,10.040953082747414,7.98085888330781,10.751566411961566
16,8.820788424068919,7.150541528039471,9.557122382671317
17,7.62634439477867,5.956097498749223,8.369050961892066
18,9.62634439477867,5.956097498749223,10.237932797625515
19,11.62634439477867,5.956097498749223,11.608942377423194
20,11.62634439477867,5.956097498749223,11.608942377423194
21,11.62634439477867,5.956097498749223,11.608942377423194
22,11.62634439477867,5.956097498749223,11.608942377423194
23,11.62634439477867,5.956097498749223,11.608942377423194
24,11.62634439477867,7.684073815855305,11.608942377423194
25,11.62634439477867,9.593127693902353,11.608942377423194
26,10.43827297399942,8.405056273123103,10.470791399499065
27,9.30012199607529,7.266905295198973,9.640474044230727
28,8.070632843944976,9.092715510779003,8.410984892100412
29,6.888015702112121,7.863226358648689,7.596431366425198
30,6.888015702112121,7.048672832973474,7.596431366425198
31,6.073462176436906,6.241960644898502,6.789719178350226
32,5.266749988361934,5.481484805431249,5.607102036517371
33,4.506274148894681,7.453553431293093,4.846626197050117
34,3.353625528170737,6.668799921261627,3.6939775763261733
35,5.3536255281707295,5.5161513005376825,5.693977576326173
36,4.568872018139263,4.333534158704827,4.909224066294707
37,3.782381182514002,3.547043323079566,4.1227332306694455
38,3.782381182514002,5.547043323079572,6.1227332306694455
39,3.782381182514002,7.2869977198379186,8.122733230669446
40,3.782381182514002,9.286997719837919,10.122733230669446
41,3.782381182514002,11.286997719837919,12.122733230669446
42,3.782381182514002,13.286997719837919,14.122733230669446
43,3.782381182514002,14.8,14.8
44,3.782381182514002,14.8,14.8
45,5.782381182514002,14.8,14.8
