mode,approach,total_energy_kWh,total_cost_USD,total_co2_kg,nc_peak_kW,op_peak_kW,missed_h,shortfall_kWh
near_mean,A0,27.788890508820597,8.972886487979695,6.639648274932646,1.950097579566366,-0.0,0.0,0.0
near_mean,A1S,26.46826097982605,8.005470927079225,6.450557204529652,1.9823283774062086,0.0,0.0,0.0
near_mean,A2S,26.409979818652452,8.192019761918612,6.692014691132673,2.061928617858939,0.0,0.0,0.0
