Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,248.75178119518395
4,247.89473684210526,248.75178119518395
5,247.8947368421053,248.75178119518395
6,247.8947368421053,246.6465180372871
7,245.78947368421055,246.6465180372871
8,244.68975069252076,246.6465180372868
9,244.68975069252076,244.54125487939206
10,244.68975069252076,244.54125487939206
11,244.68975069252076,245.03374609639778
12,244.68975069252076,245.5287314639179
13,242.58448753462602,246.02632429297861
14,242.58448753462602,246.52653533018918
15,242.58448753462602,246.99873377673663
16,242.58448753462602,247.46828049871823
17,242.58448753462602,247.9777694420035
18,240.47922437673128,248.48994110930565
19,238.37396121883654,248.97565666539572
20,238.37396121883654,249.4878283326978
21,238.83710939398355,250.0
22,239.30025756913057,250.0
23,239.76340574427758,248.51707821765285
24,240.2265539194246,246.48986357461848
25,240.6897020945716,244.49129592425186
26,241.1528502697186,244.49129592425186
27,241.61599844486562,244.49129592425186
28,242.07914662001264,242.67323981577076
29,242.54229479515965,242.67323981577076
30,243.00544297030666,242.67323981577076
31,243.46859114545367,241.10239769648803
32,243.93173932060068,241.10239769648803
33,244.3948874957477,241.06445067442814
34,244.3948874957477,241.06445067442814
35,242.28962433785296,241.06445067442814
36,242.28962433785296,241.06445067442814
37,242.28962433785296,241.06445067442814
38,242.28962433785296,240.57691604838936
39,242.28962433785296,238.47165289049462
40,242.28962433785296,236.50285277385956
41,242.28962433785296,234.39758961596482
42,242.28962433785296,232.50675084094007
43,242.28962433785296,230.40148768304533
44,242.28962433785296,228.50654567951477
45,240.18436117995822,228.50654567951477
46,238.07909802206348,228.50654567951477
47,238.07909802206348,228.50654567951477
48,235.97383486416874,228.50654567951477
49,233.868571706274,228.50654567951477
50,233.83200660932107,228.50654567951477
51,231.72674345142633,228.50654567951477
52,229.6214802935316,228.50654567951477
53,229.6214802935316,228.50654567951477
54,230.0846284686786,229.01871734681697
55,230.5477766438256,229.53088901411917
56,231.01092481897263,230.04306068142137
57,231.47407299411964,230.55523234872356
58,231.93722116926665,231.06740401602576
59,232.40036934441366,231.57957568332796
60,232.86351751956067,232.09174735063016
61,233.32666569470769,232.60391901793236
62,233.7898138698547,232.60391901793236
63,234.2529620450017,233.11609068523455
64,234.71611022014872,233.61050664632967
65,235.17925839529573,233.61050664632967
66,235.64240657044274,234.12267831363187
67,236.10555474558976,234.63484998093406
