Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.192363601245481,Digging,Traveling,0.0,0.0,4.192363601245481,Digging,Traveling,0.0
2,08:15,4.413014317104719,1.1032535792761797,0.0,Charging,Serving CEV,0.0,0.0,4.295223700252853,Digging,Idle,-1.1032535792761797
3,08:30,0.0,1.1032535792761797,4.295223700252853,Digging,Idle,0.0,0.0,4.129264419503825,Digging,Idle,-1.1032535792761797
4,08:45,0.0,1.1032535792761797,4.129264419503825,Digging,Idle,0.0,0.0,4.340879410180397,Digging,Idle,-1.1032535792761797
5,09:00,1.1253064892077353e-12,1.103253579276461,4.340879410180397,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,0.8967464207235389
6,09:15,8.0,3.103253579276461,0.0,Charging,Serving CEV,0.0,2.0,3.855810673738044,Traveling,Idle,-1.103253579276461
7,09:30,0.0,3.103253579276461,3.855810673738044,Traveling,Idle,0.0,2.0,4.369028226865364,Digging,Idle,-1.103253579276461
8,09:45,4.255871793339172,4.167221527611254,0.0,Charging,Serving CEV,2.2647988542897082e-11,2.000000000005662,4.246668504549374,Digging,Idle,-2.1672215276055917
9,10:00,0.0,4.167221527611254,4.369028226865364,Digging,Idle,0.0,2.000000000005662,4.37718255012966,Digging,Idle,-2.1672215276055917
10,10:15,0.0,4.167221527611254,4.246668504549374,Digging,Idle,8.0,4.000000000005662,0.0,Charging,Serving CEV,-0.16722152760559172
11,10:30,0.0,4.167221527611254,4.37718255012966,Digging,Idle,8.00000000006491,6.00000000002189,0.0,Charging,Serving CEV,1.8327784724106362
12,10:45,8.0,6.167221527611254,0.0,Charging,Serving CEV,8.0,8.00000000002189,0.0,Charging,Serving CEV,1.8327784724106362
13,11:00,0.0,6.167221527611254,4.3302153340605605,Digging,Idle,0.0,8.00000000002189,4.3302153340605605,Digging,Traveling,1.8327784724106362
14,11:15,0.0,6.167221527611254,3.84217155164726,Traveling,Idle,0.0,8.00000000002189,3.84217155164726,Traveling,Charging (grid),1.8327784724106362
15,11:30,0.0,6.167221527611254,4.3180820156068105,Digging,Idle,0.0,8.00000000002189,4.3180820156068105,Digging,Charging (grid),1.8327784724106362
16,11:45,0.0,6.167221527611254,2.692381049194092,Loading/Swinging,Idle,0.0,8.00000000002189,4.330694928160142,Digging,Charging (grid),1.8327784724106362
17,12:00,3.5070901498820426,7.0439940650817645,0.0,Charging,Serving CEV,0.0,8.00000000002189,0.0,,Charging (grid),0.9560059349401255
18,12:15,8.0,9.043994065081765,0.0,Charging,Serving CEV,0.0,8.00000000002189,0.0,,Charging (grid),-1.0439940650598754
19,12:30,7.394363676322005,10.892584984162266,0.0,Charging,Serving CEV,0.0,8.00000000002189,0.0,,Charging (grid),-2.8925849841403757
20,12:45,0.0,10.892584984162266,0.0,,Idle,0.0,8.00000000002189,0.0,,Charging (grid),-2.8925849841403757
21,13:00,0.0,10.892584984162266,0.0,,Idle,0.0,8.00000000002189,0.0,,Charging (grid),-2.8925849841403757
22,13:15,0.0,10.892584984162266,0.0,,Idle,0.0,8.00000000002189,0.0,,Charging (grid),-2.8925849841403757
23,13:30,0.0,10.892584984162266,0.0,,Idle,0.0,8.00000000002189,0.0,,Charging (grid),-2.8925849841403757
24,13:45,0.0,10.892584984162266,0.0,,Idle,0.0,8.00000000002189,0.0,,Charging (grid),-2.8925849841403757
25,14:00,0.0,10.892584984162266,2.768881671593534,Loading/Swinging,Idle,0.0,8.00000000002189,4.28546481879654,Digging,Charging (grid),-2.8925849841403757
26,14:15,0.0,10.892584984162266,4.330694928160142,Digging,Idle,0.0,8.00000000002189,2.692381049194092,Loading/Swinging,Charging (grid),-2.8925849841403757
27,14:30,6.714482543092185,12.571205619935313,0.0,Charging,Serving CEV,0.0,8.00000000002189,3.6469038324049574,Traveling,Charging (grid),-4.571205619913423
28,14:45,0.0,12.571205619935313,3.6469038324049574,Traveling,Idle,0.0,8.00000000002189,2.768881671593534,Loading/Swinging,Traveling,-4.571205619913423
29,15:00,0.0,12.571205619935313,4.28546481879654,Digging,Idle,8.0,10.00000000002189,0.0,Charging,Serving CEV,-2.571205619913423
30,15:15,0.0,12.571205619935313,2.7697010571962073,Loading/Swinging,Idle,0.0,10.00000000002189,2.7697010571962073,Loading/Swinging,Idle,-2.571205619913423
31,15:30,0.0,12.571205619935313,4.27909992729202,Digging,Idle,0.0,10.00000000002189,4.27909992729202,Digging,Idle,-2.571205619913423
32,15:45,5.043942640563286,13.832191280076135,0.0,Charging,Serving CEV,0.0,10.00000000002189,2.7171083483512453,Loading/Swinging,Idle,-3.8321912800542446
33,16:00,0.0,13.832191280076135,2.7171083483512453,Loading/Swinging,Idle,8.0,12.00000000002189,0.0,Charging,Serving CEV,-1.8321912800542446
34,16:15,0.0,13.832191280076135,3.6978056835202757,Traveling,Idle,0.0,12.00000000002189,3.6978056835202757,Traveling,Idle,-1.8321912800542446
35,16:30,0.0,13.832191280076135,2.7205673321849164,Loading/Swinging,Idle,0.0,12.00000000002189,2.7205673321849164,Loading/Swinging,Idle,-1.8321912800542446
36,16:45,0.0,13.832191280076135,2.710312638206956,Loading/Swinging,Idle,0.0,12.00000000002189,2.710312638206956,Loading/Swinging,Idle,-1.8321912800542446
37,17:00,8.0,15.832191280076135,0.0,Charging,Serving CEV,8.0,14.00000000002189,0.0,Charging,Serving CEV,-1.8321912800542446
38,17:15,4.8502072318265474,17.04474308803277,0.0,Charging,Serving CEV,4.332432920624186,15.083108230177936,0.0,Charging,Serving CEV,-1.9616348578548344
39,17:30,8.0,19.04474308803277,0.0,Charging,Serving CEV,8.0,17.083108230177935,0.0,Charging,Serving CEV,-1.9616348578548362
40,17:45,7.3236733035880786,20.87566141392979,0.0,Charging,Serving CEV,8.0,19.083108230177935,0.0,Charging,Serving CEV,-1.7925531837518562
41,18:00,0.0,20.87566141392979,0.0,,Traveling,6.929871951546095,20.815576218064457,0.0,Charging,Serving CEV,-0.060085195865333674
42,18:15,0.0,20.87566141392979,0.0,,Idle,0.0,20.815576218064457,0.0,,Traveling,-0.060085195865333674
43,18:30,0.0,20.87566141392979,0.0,,Idle,0.0,20.815576218064457,0.0,,Idle,-0.060085195865333674
44,18:45,0.0,20.87566141392979,0.0,,Idle,0.0,20.815576218064457,0.0,,Idle,-0.060085195865333674
45,19:00,0.0,20.87566141392979,0.0,,Idle,0.0,20.815576218064457,0.0,,Idle,-0.060085195865333674
46,19:15,0.0,20.87566141392979,0.0,,Idle,0.0,20.815576218064457,0.0,,Idle,-0.060085195865333674
47,19:30,0.0,20.87566141392979,0.0,,Idle,0.0,20.815576218064457,0.0,,Idle,-0.060085195865333674
48,19:45,0.0,20.87566141392979,0.0,,Idle,0.0,20.815576218064457,0.0,,Idle,-0.060085195865333674
49,20:00,0.0,20.87566141392979,0.0,,Idle,0.0,20.815576218064457,0.0,,Idle,-0.060085195865333674
50,20:15,0.0,20.87566141392979,0.0,,Idle,0.0,20.815576218064457,0.0,,Idle,-0.060085195865333674
51,20:30,0.0,20.87566141392979,0.0,,Idle,0.0,20.815576218064457,0.0,,Idle,-0.060085195865333674
52,20:45,0.0,20.87566141392979,0.0,,Idle,0.0,20.815576218064457,0.0,,Idle,-0.060085195865333674
53,21:00,0.0,20.87566141392979,0.0,,Charging (grid),0.0,20.815576218064457,0.0,,Charging (grid),-0.060085195865333674
54,21:15,0.0,20.87566141392979,0.0,,Charging (grid),0.0,20.815576218064457,0.0,,Charging (grid),-0.060085195865333674
55,21:30,0.0,20.87566141392979,0.0,,Charging (grid),0.0,20.815576218064457,0.0,,Charging (grid),-0.060085195865333674
56,21:45,0.0,20.87566141392979,0.0,,Charging (grid),0.0,20.815576218064457,0.0,,Charging (grid),-0.060085195865333674
57,22:00,0.0,20.87566141392979,0.0,,Charging (grid),0.0,20.815576218064457,0.0,,Charging (grid),-0.060085195865333674
58,22:15,0.0,20.87566141392979,0.0,,Charging (grid),0.0,20.815576218064457,0.0,,Charging (grid),-0.060085195865333674
59,22:30,0.0,20.87566141392979,0.0,,Charging (grid),0.0,20.815576218064457,0.0,,Charging (grid),-0.060085195865333674
