Time_Period,MCS_1_A0_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,247.89473684210526,250.0
5,247.89473684210526,247.89473684210526
6,247.89473684210526,247.89473684210526
7,247.89473684210526,247.89473684210526
8,245.78947368421052,245.78947368421052
9,243.68421052631578,245.78947368421052
10,243.68421052631578,243.68421052631578
11,243.68421052631578,243.68421052631578
12,243.68421052631578,243.68421052631578
13,241.57894736842104,241.57894736842104
14,241.57894736842104,241.57894736842104
15,241.57894736842104,241.99418717130538
16,241.57894736842104,242.4134899055964
17,241.57894736842104,242.83368899888072
18,239.4736842105263,243.262047952379
19,237.36842105263156,243.69040690587727
20,237.36842105263156,244.11876585937554
21,237.83840910416308,244.54712481287382
22,238.30839715569456,244.9754837663721
23,238.77838520722608,245.40384271987037
24,239.24837325875757,245.40384271987037
25,239.71836131028908,243.58817283177714
26,240.18834936182057,243.58817283177714
27,240.6583374133521,243.58817283177714
28,241.12832546488357,243.58817283177714
29,241.59831351641506,243.58817283177714
30,242.06830156794658,241.4829096738824
31,242.53828961947806,241.4829096738824
32,243.00827767100958,241.4829096738824
33,243.47826572254107,241.4829096738824
34,243.47826572254107,241.4829096738824
35,241.37300256464633,239.37764651598766
36,241.37300256464633,239.37764651598766
37,241.37300256464633,239.37764651598766
38,239.84684152208777,237.73289459763706
39,239.84684152208777,235.62763143974232
40,239.84684152208777,233.52236828184758
41,237.74157836419303,231.41710512395284
42,235.6363152062983,229.73081782879677
43,233.53105204840355,229.73081782879677
44,231.4257888905088,229.73081782879677
45,229.32052573261407,229.73081782879677
46,229.32052573261407,229.73081782879677
47,229.32052573261407,229.73081782879677
48,229.32052573261407,229.73081782879677
49,229.32052573261407,229.73081782879677
50,229.32052573261407,229.73081782879677
51,229.32052573261407,229.73081782879677
52,229.32052573261407,229.73081782879677
53,229.32052573261407,229.73081782879677
54,229.7905137841456,230.1914810599605
55,230.26050183567708,230.65214429112422
56,230.73048988720856,231.11280752228794
57,231.20047793874008,231.57347075345166
58,231.67046599027157,232.03413398461538
59,232.14045404180308,232.4947972157791
60,232.61044209333457,232.95546044694282
61,233.08043014486609,233.41612367810654
62,233.55041819639757,233.87678690927027
63,234.02040624792906,234.337450140434
64,234.49039429946058,234.7981133715977
65,234.96038235099206,235.25877660276132
66,235.43037040252358,235.71943983392504
67,235.90035845405507,236.18010306508876
