Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0,250.0
2,250.0,250.0,250.0
3,248.67243767313022,248.5311240078471,250.0
4,248.6724376731308,248.5311240078471,250.0
5,248.6724376731308,248.5311240078471,250.0
6,246.56717451523605,246.45340076771734,247.89473684210526
7,246.56717451523605,246.45340076771734,247.89473684210526
8,246.56717451523605,244.57333598398935,247.89473684210526
9,244.4619113573413,244.57333598398935,247.89473684210526
10,244.4619113573413,244.57333598398935,245.78947368421052
11,244.78466066481974,244.57333598398935,245.78947368421052
12,245.2587824225634,244.57333598398935,246.2517284116766
13,245.73290418030706,242.4680728260946,246.74129645690604
14,246.20702593805072,242.4680728260946,247.2308645021355
15,246.68114769579438,242.4680728260946,247.72604211024836
16,247.15526945353804,242.4680728260946,248.23183310946308
17,247.6293912112817,242.4680728260946,248.48262700235577
18,248.10351296902536,240.36280966819987,248.9884180015705
19,248.57763472676902,238.25754651030513,249.49420900078528
20,249.05175648451268,238.25754651030513,250.0
21,249.52587824225634,238.71559216522448,250.0
22,250.0,239.17363782014382,247.89473684210526
23,250.0,239.63168347506317,245.8265405333175
24,247.89473684210526,240.08972912998252,245.1450808409592
25,245.78947368421052,240.54777478490186,243.03981768306446
26,245.78947368421052,241.0058204398212,243.03981768306446
27,245.78947368421052,241.46386609474055,243.03981768306446
28,245.78947368421052,241.9219117496599,243.03981768306446
29,243.68421052631578,242.37995740457924,243.03981768306446
30,243.68421052631578,242.8380030594986,240.93455452516972
31,243.68421052631578,243.29604871441794,240.93455452516972
32,243.68421052631578,243.75409436933728,240.93455452516972
33,243.68421052631578,244.21214002425663,240.93455452516972
34,241.57894736842104,244.21214002425663,238.82929136727498
35,241.57894736842104,243.22623931064075,236.72402820938024
36,241.57894736842104,243.22623931064075,236.72402820938024
37,241.57894736842104,243.22623931064075,236.72402820938024
38,239.4736842105263,242.96636425274528,234.6187650514855
39,237.36842105263156,240.86110109485054,232.51350189359076
40,235.26315789473682,238.8803188956816,230.40823873569602
41,235.26315789473682,236.87930743247998,229.25419347814767
42,233.15789473684208,234.77404427458524,229.25419347814767
43,231.05263157894734,232.6687811166905,229.25419347814767
44,231.05263157894734,230.8904409997953,229.25419347814767
45,229.13864265927918,230.8904409997953,229.25419347814767
46,229.13864265927918,230.8904409997953,229.25419347814767
47,229.13864265927918,230.8904409997953,229.25419347814767
48,229.13864265927918,230.8904409997953,229.25419347814767
49,229.13864265927918,230.8904409997953,229.25419347814767
50,229.13864265927918,230.8904409997953,229.25419347814767
51,229.13864265927918,230.8904409997953,229.25419347814767
52,229.13864265927918,230.8904409997953,229.25419347814767
53,229.13864265927918,230.8904409997953,229.25419347814767
54,229.61276441702285,231.34848665471463,229.75998447736245
55,230.0868861747665,231.80653230963398,230.26577547657723
56,230.56100793251017,232.26457796455333,230.771566475792
57,231.03512969025383,232.72262361947267,231.2773574750068
58,231.50925144799749,233.18066927439202,231.78314847422158
59,231.98337320574115,233.63871492931136,232.28893947343636
60,232.4574949634848,234.0967605842307,232.79473047265114
61,232.93161672122847,234.55480623915005,233.30052147186592
62,233.40573847897213,234.55480623915005,233.30052147186592
63,233.87986023671579,235.0128518940694,233.8063124710807
64,234.35398199445945,235.34253904258048,233.81468802512705
65,234.8281037522031,235.34253904258048,233.81468802512705
66,235.30222550994677,235.80058469749983,234.32047902434184
67,235.77634726769043,236.25863035241917,234.82627002355662
68,236.25046902543409,236.71667600733852,235.3320610227714
69,236.72459078317775,237.17472166225787,235.83785202198618
70,237.1987125409214,237.6327673171772,236.34364302120096
71,237.67283429866507,238.09081297209656,236.84943402041574
72,238.14695605640873,238.5488586270159,237.35522501963052
73,238.6210778141524,239.00690428193525,237.8610160188453
74,239.09519957189605,239.4649499368546,238.3668070180601
75,239.5693213296397,239.92299559177394,238.87259801727487
76,240.04344308738337,240.3810412466933,239.37838901648965
77,240.51756484512703,240.83908690161263,239.88418001570443
78,240.9916866028707,241.29713255653198,240.3899710149192
79,241.46580836061435,241.75517821145132,240.895762014134
80,241.939930118358,242.21322386637067,241.40155301334877
81,242.41405187610167,242.67126952129001,241.90734401256356
82,242.88817363384533,243.12931517620936,242.41313501177834
83,243.362295391589,243.5873608311287,242.91892601099312
84,243.83641714933265,244.04540648604805,243.4247170102079
85,244.3105389070763,244.5034521409674,243.93050800942268
86,244.78466066481997,244.96149779588674,244.43629900863746
87,245.25878242256363,245.4195434508061,244.94209000785224
88,245.7329041803073,245.87758910572543,245.44788100706702
89,246.20702593805095,246.33563476064478,245.9536720062818
90,246.6811476957946,246.7936804155645,246.45946300549656
91,247.15526945353827,247.2517260704818,246.96525400471134
92,247.62939121128193,247.70977172540148,247.4710450039261
93,248.1035129690256,248.1678173803212,247.97683600314087
94,248.57763472676925,248.62586303524085,248.48262700235563
95,249.0517564845129,249.08390869016057,248.9884180015704
96,249.52587824225634,249.54195434508028,249.49420900078522
97,250.0,250.0,250.0
