Time_Period,Clock,A0_Charging_kW,A0_Discharging_kW,A1S_Charging_kW,A1S_Discharging_kW,A2S_Charging_kW,A2S_Discharging_kW
39,17:30,-0.0,0.0,0.0,6.862350772074727,0.0,8.0
40,17:45,-0.0,0.0,0.0,7.638823643575013,0.0,8.0
41,18:00,-0.0,0.0,0.0,8.0,0.0,8.0
42,18:15,-0.0,0.0,0.0,7.176904018759207,0.0,1.1976571092412471
43,18:30,-0.0,0.0,0.0,0.0,0.0,0.0
44,18:45,-0.0,8.0,0.0,0.0,0.0,0.0
45,19:00,-0.0,8.0,0.0,0.0,-0.0,0.0
46,19:15,-0.0,0.0,0.0,0.0,-0.0,0.0
47,19:30,-0.0,8.0,0.0,0.0,-0.0,0.0
48,19:45,-0.0,8.0,0.0,0.0,-0.0,0.0
49,20:00,-0.0,0.13894736842113645,-0.0,0.0,-0.0,0.0
50,20:15,-0.0,8.0,-0.0,0.0,-0.0,0.0
51,20:30,-0.0,7.999999999999958,-0.0,0.0,-0.0,0.0
52,20:45,-0.0,0.0,0.0,0.0,0.0,0.0
53,21:00,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
54,21:15,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
55,21:30,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
56,21:45,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
57,22:00,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
58,22:15,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
59,22:30,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
60,22:45,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
61,23:00,1.9500975795663558,0.0,0.033085620459350984,0.0,2.031312440670879,0.0
62,23:15,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
63,23:30,1.9500975795663558,0.0,1.942331660572599,0.0,2.031312440670879,0.0
64,23:45,1.9500975795663558,0.0,0.0,0.0,2.031312440670871,0.0
65,00:00,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
66,00:15,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
67,00:30,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
68,00:45,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
69,01:00,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
70,01:15,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
71,01:30,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
72,01:45,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
73,02:00,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
74,02:15,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
75,02:30,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
76,02:45,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
77,03:00,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
78,03:15,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
79,03:30,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
80,03:45,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
81,04:00,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
82,04:15,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
83,04:30,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
84,04:45,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
85,05:00,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
86,05:15,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
87,05:30,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
88,05:45,1.9500975795663558,0.0,1.9423316605726262,0.0,2.031312440670879,0.0
89,06:00,1.9500975795663558,0.0,1.9423316605719334,0.0,2.031312440670686,0.0
90,06:15,1.9500975795663558,0.0,1.9423316605726177,0.0,2.0313124406709195,0.0
91,06:30,1.9500975795663558,0.0,1.9423316605725842,0.0,2.0313124406707135,0.0
92,06:45,1.9500975795663558,0.0,1.9423316605726701,0.0,2.0313124406708667,0.0
93,07:00,1.9500975795663558,0.0,1.9423316605725056,0.0,2.0313124406709,0.0
94,07:15,1.9500975795663558,0.0,1.9423316605726362,0.0,2.031312440670935,0.0
95,07:30,1.9500975795663558,0.0,1.9423316605726477,0.0,2.0313124406709546,0.0
96,07:45,1.950097579566366,0.0,1.942331660572659,0.0,2.031312440670885,0.0
97,08:00,0.0,0.0,0.0,0.0,0.0,0.0
98,08:15,0.0,0.0,0.0,0.0,0.0,0.0
99,08:30,0.0,8.000000000000002,0.0,-2.6347617358503417e-14,0.0,0.0
100,08:45,-0.0,0.0,0.0,0.0,0.0,1.6076606712545072e-9
101,09:00,-0.0,0.0,0.0,8.0,0.0,8.0
102,09:15,-0.0,0.0,0.0,0.0,0.0,8.0
103,09:30,-0.0,8.0,0.0,3.7365390720598413,0.0,0.0
104,09:45,-0.0,8.0,0.0,7.99999999999999,0.0,0.0
105,10:00,-0.0,0.0,0.0,0.0,0.0,0.0
106,10:15,1.9849207506300302,0.0,0.0,0.0,0.0,7.999999999999998
107,10:30,1.9849207506300302,0.0,0.0,0.0,0.0,0.0
108,10:45,1.9849207506300302,0.0,0.0,7.999999999999934,0.0,0.0
109,11:00,1.9849207506300302,0.0,0.0,0.0,0.0,8.0
110,11:15,1.9849207506300302,0.0,0.0,0.0,0.0,0.0
111,11:30,1.9849207506300302,0.0,0.0,0.0,0.0,0.0
112,11:45,1.9849207506300302,0.0,0.0,0.0,0.0,0.0
113,12:00,1.9849207506300302,0.0,0.0,8.0,0.0,8.0
114,12:15,1.9849207506300302,0.0,0.0,5.912253657253217,0.0,5.119353790292486
115,12:30,1.9849207506300302,0.0,0.0,0.0,0.0,8.0
116,12:45,1.9849207506300302,0.0,1.9423316605726701,0.0,0.0,3.8681215674041884
117,13:00,1.9849207506300302,0.0,1.9423316605726701,0.0,0.0,0.0
118,13:15,-0.0,0.0,1.9423316605726701,0.0,0.0,0.0
119,13:30,-0.0,8.0,1.9423316605726701,0.0,0.0,0.0
120,13:45,-0.0,8.0,1.9423316605726701,0.0,0.0,0.0
121,14:00,-0.0,0.0,1.9423316605726701,0.0,0.0,0.0
122,14:15,-0.0,0.0,1.9423316605726701,0.0,0.0,0.0
123,14:30,-0.0,8.0,1.9423316605726701,0.0,0.0,7.999999999991731
124,14:45,-0.0,0.0,1.9423316605726701,0.0,0.0,0.0
125,15:00,-0.0,0.0,1.9486256730612288,0.0,0.0,0.0
126,15:15,-0.0,0.0,1.9486256730612288,0.0,0.0,0.0
127,15:30,-0.0,0.0,1.9510228555994409,0.0,0.0,0.0
128,15:45,-0.0,8.0,0.0,0.0,0.0,8.0
129,16:00,-0.0,0.0,0.0,0.0,0.0,0.0
130,16:15,-0.0,0.0,0.0,6.129721726161954,0.0,0.0
131,16:30,-0.0,0.0,0.0,0.0,0.0,0.0
132,16:45,-0.0,0.0,0.0,0.0,0.0,0.0
133,17:00,-0.0,8.0,0.0,7.710819381777286,0.0,8.0
134,17:15,-0.0,8.0,0.0,7.594167400959084,0.0,8.0
135,17:30,-0.0,8.0,0.0,8.0,0.0,7.859803717552339
136,17:45,-0.0,8.0,0.0,8.0,0.0,0.0
137,18:00,-0.0,8.0,0.0,8.0,-0.0,0.0
138,18:15,-0.0,4.317894736842091,0.0,6.3371490841600435,-0.0,0.0
139,18:30,-0.0,0.0,0.0,0.0,-0.0,0.0
140,18:45,-0.0,0.0,0.0,0.0,-0.0,0.0
141,19:00,-0.0,0.0,0.0,0.0,-0.0,0.0
142,19:15,-0.0,0.0,0.0,0.0,-0.0,0.0
143,19:30,-0.0,0.0,0.0,0.0,-0.0,0.0
144,19:45,-0.0,0.0,0.0,0.0,-0.0,0.0
145,20:00,-0.0,0.0,-0.0,0.0,-0.0,0.0
146,20:15,-0.0,0.0,-0.0,0.0,-0.0,0.0
147,20:30,-0.0,0.0,-0.0,0.0,-0.0,0.0
148,20:45,-0.0,0.0,0.0,0.0,0.0,0.0
149,21:00,1.9849207506300302,0.0,1.9510228555994409,0.0,2.43886373902917,0.0
150,21:15,1.9849207506300302,0.0,1.9510228555994409,0.0,2.43886373902917,0.0
151,21:30,1.9849207506300302,0.0,1.9510228555994409,0.0,2.43886373902917,0.0
152,21:45,1.9849207506300302,0.0,1.9510228555994409,0.0,2.43886373902917,0.0
153,22:00,1.9849207506300302,0.0,1.9510228555994409,0.0,2.43886373902917,0.0
154,22:15,1.9849207506300302,0.0,1.9510228555994409,0.0,2.43886373902917,0.0
155,22:30,1.9849207506300302,0.0,1.9510228555994409,0.0,2.43886373902917,0.0
156,22:45,1.9849207506300302,0.0,1.9510228555994409,0.0,2.43886373902917,0.0
157,23:00,1.9849207506300302,0.0,0.0,0.0,2.43886373902917,0.0
158,23:15,1.9849207506300302,0.0,1.9510228555994409,0.0,2.43886373902917,0.0
159,23:30,1.9849207506300302,0.0,0.19198972631343036,0.0,2.43886373902917,0.0
160,23:45,1.9849207506300302,0.0,0.0,0.0,2.4388637390293195,0.0
161,00:00,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
162,00:15,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
163,00:30,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
164,00:45,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
165,01:00,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
166,01:15,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
167,01:30,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
168,01:45,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
169,02:00,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
170,02:15,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
171,02:30,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
172,02:45,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
173,03:00,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
174,03:15,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
175,03:30,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
176,03:45,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
177,04:00,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
178,04:15,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
179,04:30,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
180,04:45,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
181,05:00,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
182,05:15,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
183,05:30,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
184,05:45,1.9849207506300302,0.0,1.9510228555994409,0.0,2.4388637390293195,0.0
185,06:00,1.9849207506300302,0.0,1.9510228556001723,0.0,2.43886373902543,0.0
186,06:15,1.9849207506300302,0.0,1.9510228555950928,0.0,2.438863739029297,0.0
187,06:30,1.9849207506300302,0.0,1.9510228556001603,0.0,2.438863739029334,0.0
188,06:45,1.9849207506300302,0.0,1.9510228556002014,0.0,2.438863739029312,0.0
189,07:00,1.9849207506300302,0.0,1.9510228556000369,0.0,2.4388637390293653,0.0
190,07:15,1.9849207506300302,0.0,1.9510228556002274,0.0,2.438863739029235,0.0
191,07:30,1.9849207506300302,0.0,1.951022855600153,0.0,2.438863739029318,0.0
192,07:45,1.9849207506300255,0.0,1.95102285560025,0.0,2.4388637390294017,0.0
193,08:00,0.0,0.0,0.0,0.0,0.0,0.0
194,08:15,0.0,0.0,0.0,0.0,0.0,0.0
195,08:30,0.0,8.0,0.0,7.999999999999904,0.0,0.0
196,08:45,-0.0,0.0,0.0,0.0,0.0,0.0
197,09:00,-0.0,0.0,0.0,0.0,0.0,8.0
198,09:15,-0.0,0.0,0.0,0.0,0.0,0.0
199,09:30,-0.0,8.0,0.0,7.576620173994957,0.0,0.0
200,09:45,-0.0,0.0,0.0,0.0,0.0,0.0
201,10:00,-0.0,0.0,0.0,0.0,0.0,0.0
202,10:15,-0.0,0.0,0.0,0.0,0.0,8.0
203,10:30,-0.0,0.0,0.0,0.0,0.0,0.0
204,10:45,-0.0,8.0,0.0,7.877490154120963,0.0,0.0
205,11:00,-0.0,0.0,0.0,0.0,0.0,0.0
206,11:15,-0.0,0.0,0.0,0.0,0.0,8.0
207,11:30,-0.0,0.0,0.0,0.0,0.0,0.0
208,11:45,-0.0,0.0,0.0,0.0,0.0,0.0
209,12:00,-0.0,8.0,0.0,0.11761804460432683,0.0,8.0
210,12:15,-0.0,8.0,0.0,8.0,0.0,8.0
211,12:30,-0.0,8.0,0.0,8.0,0.0,8.000000000000002
212,12:45,-0.0,0.0,0.0,7.151704313442398,0.0,0.0
213,13:00,2.083021265074044,0.0,0.0,0.0,0.0,8.0
214,13:15,2.083021265074044,0.0,2.061889240916256,0.0,0.0,5.732464662175934
215,13:30,2.083021265074044,0.0,2.141192673259189,0.0,0.0,0.0
216,13:45,2.083021265074044,0.0,2.141192673259189,0.0,0.0,0.0
217,14:00,2.083021265074044,0.0,2.141192673259189,0.0,0.0,0.0
218,14:15,2.083021265074044,0.0,2.141192673259189,0.0,0.0,0.0
219,14:30,2.083021265074044,0.0,2.141192673259189,0.0,0.0,0.0
220,14:45,2.083021265074044,0.0,2.141192673259189,0.0,0.0,0.0
221,15:00,2.083021265074044,0.0,2.141192673259189,0.0,0.0,8.0
222,15:15,2.083021265074044,0.0,2.141192673259189,0.0,0.0,0.0
223,15:30,2.083021265074044,0.0,2.141192673259189,0.0,0.0,0.0
224,15:45,2.083021265074044,0.0,2.141192673259189,0.0,0.0,8.0
225,16:00,-0.0,0.0,0.0,0.0,0.0,0.0
226,16:15,-0.0,8.0,0.0,6.92530302691059,0.0,0.0
227,16:30,-0.0,0.0,0.0,0.0,0.0,0.0
228,16:45,-0.0,0.0,0.0,0.0,0.0,0.0
229,17:00,-0.0,0.0,0.0,8.0,0.0,8.0
230,17:15,-0.0,0.0,0.0,7.1342557925471946,0.0,8.0
231,17:30,-0.0,0.0,0.0,7.624512853023833,0.0,7.294949592457481
232,17:45,-0.0,8.0,0.0,7.598709849840853,0.0,0.0
233,18:00,-0.0,8.0,0.0,8.0,-0.0,0.0
234,18:15,-0.0,0.0,0.0,7.179015271061009,-0.0,0.0
235,18:30,-0.0,8.0,0.0,0.0,-0.0,0.0
236,18:45,-0.0,8.0,0.0,0.0,-0.0,0.0
237,19:00,-0.0,8.0,0.0,0.0,-0.0,0.0
238,19:15,-0.0,1.2758947368420912,0.0,0.0,-0.0,0.0
239,19:30,-0.0,8.0,0.0,0.0,-0.0,0.0
240,19:45,-0.0,0.0,0.0,0.0,-0.0,0.0
241,20:00,-0.0,0.0,-0.0,0.0,-0.0,0.0
242,20:15,-0.0,0.0,-0.0,0.0,-0.0,0.0
243,20:30,-0.0,0.0,-0.0,0.0,-0.0,0.0
244,20:45,-0.0,0.0,0.0,0.0,0.0,0.0
245,21:00,2.083021265074044,0.0,2.141192673259189,0.0,2.544130301048439,0.0
246,21:15,2.0830212650740445,0.0,2.141192673259189,0.0,2.544130301048439,0.0
247,21:30,2.083021265074044,0.0,2.141192673259189,0.0,2.544130301048439,0.0
248,21:45,2.083021265074044,0.0,2.141192673259189,0.0,2.544130301048439,0.0
249,22:00,2.083021265074044,0.0,2.141192673259189,0.0,2.544130301048439,0.0
250,22:15,2.083021265074044,0.0,2.141192673259189,0.0,2.544130301048439,0.0
251,22:30,2.083021265074044,0.0,2.141192673259189,0.0,2.544130301048439,0.0
252,22:45,2.083021265074044,0.0,0.779008375399861,0.0,2.544130301048439,0.0
253,23:00,2.083021265074044,0.0,0.0,0.0,2.544130301048439,0.0
254,23:15,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048439,0.0
255,23:30,2.083021265074044,0.0,0.0,0.0,2.544130301048439,0.0
256,23:45,2.083021265074044,0.0,0.0,0.0,2.544130301048584,0.0
257,00:00,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
258,00:15,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
259,00:30,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
260,00:45,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
261,01:00,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
262,01:15,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
263,01:30,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
264,01:45,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
265,02:00,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
266,02:15,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
267,02:30,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
268,02:45,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
269,03:00,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
270,03:15,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
271,03:30,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
272,03:45,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
273,04:00,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
274,04:15,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
275,04:30,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
276,04:45,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
277,05:00,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
278,05:15,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
279,05:30,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
280,05:45,2.083021265074044,0.0,2.141192673259248,0.0,2.544130301048584,0.0
281,06:00,2.083021265074044,0.0,2.141192673256242,0.0,2.544130301044933,0.0
282,06:15,2.083021265074044,0.0,2.141192673259191,0.0,2.5441303010485603,0.0
283,06:30,2.083021265074044,0.0,2.1411926732592677,0.0,2.544130301048598,0.0
284,06:45,2.083021265074044,0.0,2.141192673259149,0.0,2.5441303010485763,0.0
285,07:00,2.083021265074044,0.0,2.141192673259244,0.0,2.5441303010486283,0.0
286,07:15,2.083021265074044,0.0,2.1411926732592192,0.0,2.5441303010485,0.0
287,07:30,2.083021265074044,0.0,2.1411926732593156,0.0,2.544130301048583,0.0
288,07:45,2.0830212650740147,0.0,2.1411926732592916,0.0,2.5441303010486656,0.0
289,08:00,0.0,0.0,0.0,0.0,0.0,0.0
290,08:15,0.0,0.0,0.0,0.0,0.0,0.0
291,08:30,0.0,0.0,0.0,1.4252155729665361,0.0,0.0
292,08:45,0.0,7.999999999999904,0.0,0.0,0.0,0.0
293,09:00,0.0,0.0,0.0,0.0,0.0,5.976819480301265
294,09:15,0.0,0.0,0.0,0.0,0.0,0.0
295,09:30,0.0,8.0,0.0,8.0,0.0,0.0
296,09:45,0.0,0.0,0.0,0.0,0.0,8.0
297,10:00,0.0,0.0,0.0,0.0,0.0,0.0
298,10:15,0.0,0.0,0.0,0.0,0.0,0.0
299,10:30,0.0,0.0,0.0,0.0,0.0,0.0
300,10:45,0.0,8.0,0.0,8.0,0.0,8.0
301,11:00,0.0,0.0,0.0,0.0,0.0,0.0
302,11:15,0.0,0.0,0.0,0.0,0.0,0.0
303,11:30,0.0,0.0,0.0,0.0,0.0,0.0
304,11:45,0.0,0.0,0.0,0.0,0.0,0.0
305,12:00,0.0,8.0,0.0,8.0,0.0,0.0
306,12:15,0.0,8.0,0.0,6.52438670279607,0.0,0.0
307,12:30,0.0,8.0,0.0,8.0,0.0,1.8021328615935661
308,12:45,0.0,8.0,0.0,7.235558594589668,0.0,8.0
309,13:00,0.0,8.0,0.0,8.0,0.0,8.0
310,13:15,0.0,0.0,0.0,7.198128495021608,0.0,7.0630456388634935
311,13:30,0.0,0.0,0.0,0.0,0.0,0.0
312,13:45,0.0,0.0,0.0,0.0,0.0,8.0
313,14:00,0.0,0.0,0.0,0.0,0.0,0.0
314,14:15,0.0,0.0,0.0,0.0,0.0,0.0
315,14:30,0.0,6.735684210527031,0.0,7.833579249120256,0.0,0.0
316,14:45,0.0,0.0,0.0,0.0,0.0,0.0
317,15:00,0.0,8.000000000000036,0.0,0.0,0.0,8.0
318,15:15,0.0,0.0,0.0,0.0,0.0,0.0
319,15:30,0.0,0.0,0.0,0.0,0.0,0.0
320,15:45,0.0,0.0,0.0,7.158534837082494,0.0,8.0
321,16:00,0.0,7.999999999999996,0.0,0.0,0.0,0.0
322,16:15,0.0,0.0,0.0,0.0,0.0,8.0
323,16:30,0.0,0.0,0.0,0.0,0.0,0.0
324,16:45,0.0,0.0,0.0,0.0,0.0,0.0
325,17:00,0.0,8.0,0.0,8.0,0.0,8.0
326,17:15,0.0,5.582210526314838,0.0,8.0,0.0,8.0
327,17:30,0.0,2.1222789607571413e-13,0.0,7.051388219154846,0.0,0.17417166727506578
328,17:45,0.0,0.0,0.0,0.0,0.0,0.0
329,18:00,0.0,0.0,-0.0,0.0,0.0,0.0
330,18:15,-0.0,0.0,-0.0,0.0,0.0,0.0
331,18:30,-0.0,0.0,-0.0,0.0,0.0,0.0
332,18:45,-0.0,0.0,-0.0,0.0,0.0,0.0
333,19:00,-0.0,0.0,-0.0,0.0,0.0,0.0
334,19:15,-0.0,0.0,-0.0,0.0,0.0,0.0
335,19:30,-0.0,0.0,-0.0,0.0,0.0,0.0
336,19:45,-0.0,0.0,-0.0,0.0,0.0,0.0
337,20:00,-0.0,0.0,-0.0,0.0,-0.0,0.0
338,20:15,-0.0,0.0,-0.0,0.0,-0.0,0.0
339,20:30,-0.0,0.0,-0.0,0.0,-0.0,0.0
340,20:45,-0.0,0.0,0.0,0.0,0.0,0.0
341,21:00,2.5262627735291368,0.0,2.5290050785880487,0.0,2.5441303010486656,0.0
342,21:15,2.5262627735291368,0.0,2.5290050785880487,0.0,2.5441303010486656,0.0
343,21:30,2.5262627735291368,0.0,2.5290050785880487,0.0,2.5441303010486656,0.0
344,21:45,2.5262627735291368,0.0,2.5290050785880487,0.0,2.5441303010486656,0.0
345,22:00,2.5262627735291368,0.0,2.5290050785880487,0.0,2.5441303010486656,0.0
346,22:15,2.5262627735291368,0.0,2.5290050785880487,0.0,2.5441303010486656,0.0
347,22:30,2.5262627735291368,0.0,2.5290050785880487,0.0,2.5441303010486656,0.0
348,22:45,2.5262627735291368,0.0,2.5290050785880487,0.0,2.5441303010486656,0.0
349,23:00,2.5262627735291368,0.0,2.5290050785880487,0.0,0.0,0.0
350,23:15,2.5262627735291368,0.0,2.5290050785880487,0.0,2.5441303010486656,0.0
351,23:30,2.5262627735291368,0.0,2.5290050785880487,0.0,0.9717320592578386,0.0
352,23:45,2.5262627735291368,0.0,2.5290050785881952,0.0,0.0,0.0
353,00:00,2.5262627735291368,0.0,2.5290050785881952,0.0,2.5441303010486656,0.0
354,00:15,2.5262627735291368,0.0,2.5290050785881952,0.0,2.5441303010486656,0.0
355,00:30,2.5262627735291368,0.0,2.5290050785881952,0.0,2.5441303010486656,0.0
356,00:45,2.5262627735291368,0.0,2.5290050785881952,0.0,2.5441303010486656,0.0
357,01:00,2.5262627735291368,0.0,2.5290050785881952,0.0,2.5441303010486656,0.0
358,01:15,2.5262627735291368,0.0,2.5290050785881952,0.0,2.5441303010486656,0.0
359,01:30,2.5262627735291368,0.0,2.5290050785881952,0.0,2.5441303010486656,0.0
360,01:45,2.5262627735291368,0.0,2.5290050785881952,0.0,2.5441303010486656,0.0
361,02:00,2.5262627735291368,0.0,2.5290050785881952,0.0,2.5441303010486656,0.0
362,02:15,2.5262627735291368,0.0,2.5290050785881952,0.0,2.5441303010486656,0.0
363,02:30,2.5262627735291368,0.0,2.5290050785881952,0.0,2.5441303010486656,0.0
