Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.5629,Digging,Traveling,0.0,0.0,4.5629,Digging,Idle,0.0
2,08:15,0.0,0.0,5.4411,Digging,Idle,0.0,0.0,4.8277,Digging,Traveling,0.0
3,08:30,8.0,2.0,0.2629,Charging,Serving CEV,-1.0169234861134967e-12,-2.542308715283742e-13,4.2907,Digging,Idle,-2.000000000000254
4,08:45,0.0,2.0,4.5629,Digging,Idle,8.000000000178488,2.000000000044368,0.0,Charging,Serving CEV,4.4368064777700056e-11
5,09:00,0.0,2.0,4.5629,Digging,Idle,0.0,2.000000000044368,4.8277,Digging,Idle,4.4368064777700056e-11
6,09:15,8.000000000000208,4.0000000000000515,0.0,Charging,Serving CEV,0.0,2.000000000044368,4.1464,Traveling,Idle,-1.9999999999556834
7,09:30,0.0,4.0000000000000515,6.1076,Traveling,Idle,8.000000000006038,4.000000000045878,0.7188,Charging,Serving CEV,4.582645374284766e-11
8,09:45,7.999999999999892,6.000000000000025,0.0,Charging,Serving CEV,7.762315789280553,5.940578947366016,0.0,Charging,Serving CEV,-0.05942105263400865
9,10:00,0.0,6.000000000000025,5.3659,Digging,Traveling,0.0,5.940578947366016,4.8544,Digging,Idle,-0.05942105263400865
10,10:15,0.0,6.000000000000025,4.2582,Digging,Charging (grid),0.0,5.940578947366016,4.2907,Digging,Idle,-0.05942105263400865
11,10:30,0.0,6.000000000000025,4.8277,Digging,Charging (grid),0.0,5.940578947366016,4.2582,Digging,Idle,-0.05942105263400865
12,10:45,0.0,6.000000000000025,4.8905,Digging,Charging (grid),7.999999999999987,7.940578947366013,0.0,Charging,Serving CEV,1.9405789473659878
13,11:00,0.0,6.000000000000025,0.061,Idle,Charging (grid),0.0,7.940578947366013,3.7658,Loading/Swinging,Idle,1.9405789473659878
14,11:15,0.0,6.000000000000025,4.5506,Traveling,Charging (grid),0.0,7.940578947366013,4.486,Traveling,Traveling,1.9405789473659878
15,11:30,0.0,6.000000000000025,4.7425,Digging,Charging (grid),0.0,7.940578947366013,4.7653,Digging,Charging (grid),1.9405789473659878
16,11:45,0.0,6.000000000000025,4.7809,Digging,Charging (grid),0.0,7.940578947366013,2.6102,Loading/Swinging,Charging (grid),1.9405789473659878
17,12:00,0.0,6.000000000000025,0.0,,Charging (grid),0.0,7.940578947366013,0.0,,Charging (grid),1.9405789473659878
18,12:15,0.0,6.000000000000025,0.0,,Charging (grid),0.0,7.940578947366013,0.0,,Charging (grid),1.9405789473659878
19,12:30,0.0,6.000000000000025,0.0,,Charging (grid),0.0,7.940578947366013,0.0,,Charging (grid),1.9405789473659878
20,12:45,0.0,6.000000000000025,0.0,,Charging (grid),0.0,7.940578947366013,0.0,,Charging (grid),1.9405789473659878
21,13:00,0.0,6.000000000000025,0.0,,Charging (grid),0.0,7.940578947366013,0.0,,Charging (grid),1.9405789473659878
22,13:15,0.0,6.000000000000025,0.0,,Traveling,0.0,7.940578947366013,0.0,,Charging (grid),1.9405789473659878
23,13:30,4.773052631578841,7.1932631578947355,0.0,Charging,Serving CEV,0.0,7.940578947366013,0.0,,Traveling,0.7473157894712772
24,13:45,7.748786703601121,9.130459833795015,0.0,Charging,Serving CEV,3.949427517436661,8.927935826725179,0.0,Charging,Serving CEV,-0.20252400706983664
25,14:00,0.0,9.130459833795015,4.78,Digging,Idle,0.0,8.927935826725179,3.4832,Digging,Idle,-0.20252400706983664
26,14:15,0.0,9.130459833795015,4.7653,Digging,Idle,0.0,8.927935826725179,4.7809,Digging,Idle,-0.20252400706983664
27,14:30,7.550379647178887,11.018054745589737,0.4689,Charging,Serving CEV,0.0,8.927935826725179,5.3956,Traveling,Idle,-2.090118918864558
28,14:45,0.0,11.018054745589737,4.7175,Traveling,Idle,0.0,8.927935826725179,4.2907,Digging,Idle,-2.090118918864558
29,15:00,0.0,11.018054745589737,2.2047,Loading/Swinging,Idle,8.0,10.927935826725179,0.0,Charging,Serving CEV,-0.09011891886455814
30,15:15,0.0,11.018054745589737,3.0868,Loading/Swinging,Idle,0.0,10.927935826725179,3.4369,Loading/Swinging,Idle,-0.09011891886455814
31,15:30,0.0,11.018054745589737,2.9903,Loading/Swinging,Idle,0.0,10.927935826725179,4.9634,Digging,Idle,-0.09011891886455814
32,15:45,8.0,13.018054745589737,0.0,Charging,Serving CEV,0.0,10.927935826725179,2.2701,Loading/Swinging,Idle,-2.090118918864558
33,16:00,0.0,13.018054745589737,2.2047,Loading/Swinging,Idle,3.6167904808243634,11.83213344693127,0.0,Charging,Serving CEV,-1.1859212986584673
34,16:15,0.0,13.018054745589737,4.5721,Traveling,Idle,0.0,11.83213344693127,4.6483,Traveling,Idle,-1.1859212986584673
35,16:30,0.0,13.018054745589737,2.5796,Loading/Swinging,Idle,0.0,11.83213344693127,2.8,Loading/Swinging,Idle,-1.1859212986584673
36,16:45,0.0,13.018054745589737,4.1586,Loading/Swinging,Idle,0.0,11.83213344693127,3.0004,Loading/Swinging,Idle,-1.1859212986584673
37,17:00,8.0,15.018054745589737,0.0,Charging,Serving CEV,8.0,13.83213344693127,0.0,Charging,Serving CEV,-1.1859212986584673
38,17:15,5.298822123832685,16.342760276547907,0.0,Charging,Serving CEV,8.0,15.83213344693127,0.0,Charging,Serving CEV,-0.510626829616637
39,17:30,8.0,18.342760276547907,0.0,Charging,Serving CEV,8.0,17.83213344693127,0.0,Charging,Serving CEV,-0.510626829616637
40,17:45,7.300061993482489,20.16777577491853,0.0,Charging,Serving CEV,8.0,19.83213344693127,0.0,Charging,Serving CEV,-0.3356423279872587
41,18:00,7.999999999999998,22.16777577491853,0.0,Charging,Serving CEV,8.000000000000004,21.83213344693127,0.0,Charging,Serving CEV,-0.3356423279872587
42,18:15,7.194733579290396,23.966459169741128,0.0,Charging,Serving CEV,4.7725073702515814,23.025260289494163,0.0,Charging,Serving CEV,-0.9411988802469651
43,18:30,0.0,23.966459169741128,0.0,,Traveling,0.0,23.025260289494163,0.0,,Traveling,-0.9411988802469651
44,18:45,0.0,23.966459169741128,0.0,,Idle,0.0,23.025260289494163,0.0,,Idle,-0.9411988802469651
45,19:00,0.0,23.966459169741128,0.0,,Idle,0.0,23.025260289494163,0.0,,Idle,-0.9411988802469651
46,19:15,0.0,23.966459169741128,0.0,,Idle,0.0,23.025260289494163,0.0,,Idle,-0.9411988802469651
47,19:30,0.0,23.966459169741128,0.0,,Idle,0.0,23.025260289494163,0.0,,Idle,-0.9411988802469651
48,19:45,0.0,23.966459169741128,0.0,,Idle,0.0,23.025260289494163,0.0,,Idle,-0.9411988802469651
49,20:00,0.0,23.966459169741128,0.0,,Idle,0.0,23.025260289494163,0.0,,Idle,-0.9411988802469651
50,20:15,0.0,23.966459169741128,0.0,,Idle,0.0,23.025260289494163,0.0,,Idle,-0.9411988802469651
51,20:30,0.0,23.966459169741128,0.0,,Idle,0.0,23.025260289494163,0.0,,Idle,-0.9411988802469651
52,20:45,0.0,23.966459169741128,0.0,,Idle,0.0,23.025260289494163,0.0,,Idle,-0.9411988802469651
53,21:00,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
54,21:15,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
55,21:30,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
56,21:45,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
57,22:00,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
58,22:15,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
59,22:30,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
60,22:45,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
61,23:00,0.0,23.966459169741128,0.0,,Idle,0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
62,23:15,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
63,23:30,0.0,23.966459169741128,0.0,,Idle,0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
64,23:45,0.0,23.966459169741128,0.0,,Idle,0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
65,00:00,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
66,00:15,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
67,00:30,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
68,00:45,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
69,01:00,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
70,01:15,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
71,01:30,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
72,01:45,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
73,02:00,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
74,02:15,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
75,02:30,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
76,02:45,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
77,03:00,0.0,23.966459169741128,0.0,,Charging (grid),0.0,23.025260289494163,0.0,,Charging (grid),-0.9411988802469651
