Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.7425,Digging,Traveling,0.0,0.0,5.3389,Digging,Traveling,0.0,0.0,4.4919,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,5.3659,Digging,Idle,0.0,0.0,5.4411,Digging,Idle,0.0,0.0,4.9634,Digging,Idle,0.0,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,8.0,2.0,0.1325,Charging,Serving CEV,0.0,0.0,5.1226,Digging,Idle,0.0,-2.0
4,08:45,0.0,2.0,5.2098,Digging,Idle,0.0,2.0,4.2907,Digging,Idle,0.0,0.0,4.6773,Digging,Traveling,0.0,-2.0
5,09:00,0.0,2.0,4.4919,Digging,Idle,0.0,2.0,5.3389,Digging,Idle,8.0,2.0,0.2481,Charging,Serving CEV,0.0,0.0
6,09:15,0.0,2.0,4.7095,Traveling,Idle,0.0,2.0,4.6559,Traveling,Idle,7.999999999999897,3.9999999999999742,0.0,Charging,Serving CEV,0.0,1.9999999999999742
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,7.999999999999997,3.999999999999999,1.3131,Charging,Serving CEV,-0.0,3.9999999999999742,4.7095,Traveling,Idle,-8.881784197001252e-16,-2.5757174171303632e-14
8,09:45,7.999999999999972,5.999999999999993,0.5059,Charging,Serving CEV,6.245263157894854,5.561315789473713,0.0264,Charging,Serving CEV,8.0,5.999999999999974,0.0,Charging,Serving CEV,-0.43868421052628026,-1.865174681370263e-14
9,10:00,0.0,5.999999999999993,4.7653,Digging,Idle,0.0,5.561315789473713,4.9634,Digging,Traveling,0.0,5.999999999999974,4.7425,Digging,Traveling,-0.43868421052628026,-1.865174681370263e-14
10,10:15,0.0,5.999999999999993,5.4411,Digging,Idle,0.0,5.561315789473713,5.3659,Digging,Charging (grid),0.0,5.999999999999974,3.4832,Digging,Charging (grid),-0.43868421052628026,-1.865174681370263e-14
11,10:30,0.0,5.999999999999993,5.4411,Digging,Idle,0.0,5.561315789473713,4.8544,Digging,Charging (grid),0.0,5.999999999999974,4.9634,Digging,Charging (grid),-0.43868421052628026,-1.865174681370263e-14
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,0.0,5.561315789473713,4.9634,Digging,Charging (grid),0.0,5.999999999999974,5.3389,Digging,Charging (grid),-2.4386842105262803,-2.0000000000000187
13,11:00,0.0,7.999999999999993,4.8544,Digging,Idle,0.0,5.561315789473713,0.061,Idle,Charging (grid),0.0,5.999999999999974,0.0,Idle,Charging (grid),-2.4386842105262803,-2.0000000000000187
14,11:15,0.0,7.999999999999993,5.3956,Traveling,Idle,0.0,5.561315789473713,4.5506,Traveling,Charging (grid),0.0,5.999999999999974,4.7095,Traveling,Charging (grid),-2.4386842105262803,-2.0000000000000187
15,11:30,0.0,7.999999999999993,5.3389,Digging,Idle,0.0,5.561315789473713,4.1586,Loading/Swinging,Charging (grid),0.0,5.999999999999974,4.6773,Digging,Charging (grid),-2.4386842105262803,-2.0000000000000187
16,11:45,0.0,7.999999999999993,4.2582,Digging,Idle,0.0,5.561315789473713,4.2907,Digging,Charging (grid),0.0,5.999999999999974,4.4919,Digging,Charging (grid),-2.4386842105262803,-2.0000000000000187
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,0.0,5.561315789473713,0.0,,Charging (grid),0.0,5.999999999999974,0.0,,Charging (grid),-4.43868421052628,-4.000000000000019
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,0.0,5.561315789473713,0.0,,Charging (grid),0.0,5.999999999999974,0.0,,Charging (grid),-6.43868421052628,-6.000000000000019
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,5.561315789473713,0.0,,Charging (grid),0.0,5.999999999999974,0.0,,Charging (grid),-6.43868421052628,-6.000000000000019
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.561315789473713,0.0,,Charging (grid),0.0,5.999999999999974,0.0,,Charging (grid),-6.43868421052628,-6.000000000000019
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.561315789473713,0.0,,Charging (grid),0.0,5.999999999999974,0.0,,Charging (grid),-6.43868421052628,-6.000000000000019
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.561315789473713,0.0,,Traveling,0.0,5.999999999999974,0.0,,Traveling,-6.43868421052628,-6.000000000000019
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),8.000000000000002,7.5613157894737135,0.0,Charging,Serving CEV,8.0,7.999999999999974,0.0,Charging,Serving CEV,-4.438684210526279,-4.000000000000019
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),8.0,9.561315789473714,0.0,Charging,Serving CEV,8.0,9.999999999999975,0.0,Charging,Serving CEV,-2.4386842105262794,-2.0000000000000178
25,14:00,0.0,11.999999999999993,4.5629,Digging,Charging (grid),0.0,9.561315789473714,2.2047,Loading/Swinging,Idle,0.0,9.999999999999975,5.3389,Digging,Idle,-2.4386842105262794,-2.0000000000000178
26,14:15,0.0,11.999999999999993,4.8277,Digging,Charging (grid),0.0,9.561315789473714,4.6773,Digging,Idle,0.0,9.999999999999975,2.4016,Loading/Swinging,Idle,-2.4386842105262794,-2.0000000000000178
27,14:30,0.0,11.999999999999993,5.3956,Traveling,Charging (grid),7.18088088642648,11.356536011080333,0.0,Charging,Serving CEV,0.0,9.999999999999975,4.7305,Traveling,Idle,-0.6434639889196596,-2.0000000000000178
28,14:45,0.0,11.999999999999993,2.6102,Loading/Swinging,Charging (grid),0.0,11.356536011080333,4.4502,Traveling,Idle,0.0,9.999999999999975,3.0868,Loading/Swinging,Idle,-0.6434639889196596,-2.0000000000000178
29,15:00,0.0,11.999999999999993,0.2481,Idle,Charging (grid),0.0,11.356536011080333,4.6773,Digging,Idle,8.0,11.999999999999975,0.2629,Charging,Serving CEV,-0.6434639889196596,-1.7763568394002505e-14
30,15:15,0.0,11.999999999999993,3.203,Loading/Swinging,Charging (grid),0.0,11.356536011080333,3.8487,Loading/Swinging,Idle,0.0,11.999999999999975,3.7992,Loading/Swinging,Idle,-0.6434639889196596,-1.7763568394002505e-14
31,15:30,0.0,11.999999999999993,2.2047,Loading/Swinging,Charging (grid),0.0,11.356536011080333,3.4832,Digging,Idle,0.0,11.999999999999975,4.2907,Digging,Idle,-0.6434639889196596,-1.7763568394002505e-14
32,15:45,0.0,11.999999999999993,2.9366,Loading/Swinging,Charging (grid),6.575427321767024,13.000392841522089,0.0,Charging,Serving CEV,2.494849844135839,12.623712461033936,0.0264,Charging,Serving CEV,1.0003928415220962,0.6237124610339428
33,16:00,0.0,11.999999999999993,5.3364,Traveling,Traveling,0.0,13.000392841522089,2.4555,Loading/Swinging,Idle,0.0,12.623712461033936,3.7992,Loading/Swinging,Idle,1.0003928415220962,0.6237124610339428
34,16:15,8.0,13.999999999999993,0.0264,Charging,Serving CEV,0.0,13.000392841522089,5.3956,Traveling,Idle,0.0,12.623712461033936,5.1579,Traveling,Idle,-0.9996071584779038,-1.3762875389660572
35,16:30,0.0,13.999999999999993,4.1586,Loading/Swinging,Idle,0.0,13.000392841522089,3.9497,Loading/Swinging,Idle,0.0,12.623712461033936,3.8487,Loading/Swinging,Idle,-0.9996071584779038,-1.3762875389660572
36,16:45,0.0,13.999999999999993,3.2655,Loading/Swinging,Idle,0.0,13.000392841522089,3.4369,Loading/Swinging,Idle,0.0,12.623712461033936,3.0004,Loading/Swinging,Idle,-0.9996071584779038,-1.3762875389660572
37,17:00,5.799411961722543,15.449852990430628,0.0,Charging,Serving CEV,0.7610827725385824,13.190663534656734,0.0,Charging,Serving CEV,0.28194753248869414,12.69419934415611,0.0,Charging,Serving CEV,-2.2591894557738943,-2.755653646274519
38,17:15,0.0,15.449852990430628,0.0,,Idle,8.0,15.190663534656734,0.0,Charging,Serving CEV,8.0,14.69419934415611,0.0,Charging,Serving CEV,-0.2591894557738943,-0.7556536462745189
39,17:30,0.0,15.449852990430628,0.0,,Idle,8.0,17.190663534656736,0.0,Charging,Serving CEV,8.0,16.69419934415611,0.0,Charging,Serving CEV,1.7408105442261075,1.2443463537254829
40,17:45,8.0,17.449852990430628,0.0,Charging,Serving CEV,8.0,19.190663534656736,0.0,Charging,Serving CEV,8.0,18.69419934415611,0.0,Charging,Serving CEV,1.7408105442261075,1.2443463537254829
41,18:00,8.0,19.449852990430628,0.0,Charging,Serving CEV,8.0,21.190663534656736,0.0,Charging,Serving CEV,8.0,20.69419934415611,0.0,Charging,Serving CEV,1.7408105442261075,1.2443463537254829
42,18:15,8.0,21.449852990430628,0.0,Charging,Serving CEV,8.0,23.190663534656736,0.0,Charging,Serving CEV,8.0,22.69419934415611,0.0,Charging,Serving CEV,1.7408105442261075,1.2443463537254829
43,18:30,8.0,23.449852990430628,0.0,Charging,Serving CEV,5.854679854076915,24.654333498175966,0.0,Charging,Serving CEV,5.879897498290071,24.16417371872863,0.0,Charging,Serving CEV,1.2044805077453375,0.7143207282980022
44,18:45,8.0,25.449852990430628,0.0,Charging,Serving CEV,0.0,24.654333498175966,0.0,,Traveling,0.0,24.16417371872863,0.0,,Traveling,-0.7955194922546625,-1.2856792717019978
45,19:00,0.0,25.449852990430628,0.0,,Idle,0.0,24.654333498175966,0.0,,Idle,0.0,24.16417371872863,0.0,,Idle,-0.7955194922546625,-1.2856792717019978
46,19:15,0.0,25.449852990430628,0.0,,Traveling,0.0,24.654333498175966,0.0,,Idle,0.0,24.16417371872863,0.0,,Idle,-0.7955194922546625,-1.2856792717019978
47,19:30,0.0,25.449852990430628,0.0,,Idle,0.0,24.654333498175966,0.0,,Idle,0.0,24.16417371872863,0.0,,Idle,-0.7955194922546625,-1.2856792717019978
48,19:45,0.0,25.449852990430628,0.0,,Idle,0.0,24.654333498175966,0.0,,Idle,0.0,24.16417371872863,0.0,,Idle,-0.7955194922546625,-1.2856792717019978
49,20:00,0.0,25.449852990430628,0.0,,Idle,0.0,24.654333498175966,0.0,,Idle,0.0,24.16417371872863,0.0,,Idle,-0.7955194922546625,-1.2856792717019978
50,20:15,0.0,25.449852990430628,0.0,,Idle,0.0,24.654333498175966,0.0,,Idle,0.0,24.16417371872863,0.0,,Idle,-0.7955194922546625,-1.2856792717019978
51,20:30,0.0,25.449852990430628,0.0,,Idle,0.0,24.654333498175966,0.0,,Idle,0.0,24.16417371872863,0.0,,Idle,-0.7955194922546625,-1.2856792717019978
52,20:45,0.0,25.449852990430628,0.0,,Idle,0.0,24.654333498175966,0.0,,Idle,0.0,24.16417371872863,0.0,,Idle,-0.7955194922546625,-1.2856792717019978
53,21:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.654333498175966,0.0,,Charging (grid),0.0,24.16417371872863,0.0,,Charging (grid),-0.7955194922546625,-1.2856792717019978
54,21:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.654333498175966,0.0,,Charging (grid),0.0,24.16417371872863,0.0,,Charging (grid),-0.7955194922546625,-1.2856792717019978
55,21:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.654333498175966,0.0,,Charging (grid),0.0,24.16417371872863,0.0,,Charging (grid),-0.7955194922546625,-1.2856792717019978
