mode,approach,total_energy_kWh,total_cost_USD,total_co2_kg,nc_peak_kW,op_peak_kW,missed_h,shortfall_kWh
live_data,A0,28.19928309188994,9.10540009309182,6.737704093510812,1.9788970590800665,-0.0,0.0,0.0
live_data,A1S,26.537831588176765,8.4983738119262,6.281924320187322,1.9455633025621213,0.0,0.25,0.0
live_data,A2S,25.96622090250747,7.859793943090749,6.342214992733983,1.956903862104358,0.0,0.0,0.0
