Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.5629,Digging,Traveling,0.0,0.0,5.3659,Digging,Traveling,0.0,0.0,4.8905,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.8277,Digging,Idle,5.648315789473679,1.4120789473684197,0.4879,Charging,Serving CEV,0.0,0.0,4.9634,Digging,Idle,1.4120789473684197,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,1.4120789473684197,5.2098,Digging,Idle,0.0,0.0,4.2026,Digging,Idle,-0.5879210526315803,-2.0
4,08:45,0.0,2.0,4.2026,Digging,Idle,0.0,1.4120789473684197,4.78,Digging,Idle,0.0,0.0,5.4411,Digging,Traveling,-0.5879210526315803,-2.0
5,09:00,0.0,2.0,5.1226,Digging,Idle,8.000000000000258,3.4120789473684843,0.061,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,1.4120789473684843,0.0
6,09:15,0.0,2.0,4.7746,Traveling,Idle,0.0,3.4120789473684843,5.1226,Digging,Idle,0.0,2.0,4.486,Traveling,Idle,1.4120789473684843,0.0
7,09:30,8.0,4.0,0.0262,Charging,Serving CEV,7.403878112808184,5.26304847557053,0.0,Charging,Serving CEV,7.999999999994013,3.9999999999985034,0.0,Charging,Serving CEV,1.26304847557053,-1.496580637194711e-12
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,5.26304847557053,4.7095,Traveling,Traveling,8.0,5.999999999998503,0.1325,Charging,Serving CEV,-0.7369515244294629,-1.48947520983711e-12
9,10:00,0.0,5.999999999999993,4.8544,Digging,Idle,0.0,5.26304847557053,4.8905,Digging,Charging (grid),0.0,5.999999999998503,4.7425,Digging,Idle,-0.7369515244294629,-1.48947520983711e-12
10,10:15,0.0,5.999999999999993,5.2098,Digging,Idle,0.0,5.26304847557053,3.0004,Loading/Swinging,Idle,0.0,5.999999999998503,2.8,Loading/Swinging,Idle,-0.7369515244294629,-1.48947520983711e-12
11,10:30,0.0,5.999999999999993,4.9634,Digging,Idle,0.0,5.26304847557053,5.1226,Digging,Charging (grid),0.0,5.999999999998503,4.7809,Digging,Idle,-0.7369515244294629,-1.48947520983711e-12
12,10:45,8.0,7.999999999999993,0.0262,Charging,Serving CEV,0.0,5.26304847557053,0.0,Idle,Charging (grid),8.0,7.999999999998503,0.0,Charging,Serving CEV,-2.736951524429463,-1.48947520983711e-12
13,11:00,0.0,7.999999999999993,4.7809,Digging,Idle,0.0,5.26304847557053,4.9351,Digging,Charging (grid),0.0,7.999999999998503,4.9351,Digging,Idle,-2.736951524429463,-1.48947520983711e-12
14,11:15,0.0,7.999999999999993,4.6066,Traveling,Idle,0.0,5.26304847557053,4.486,Traveling,Charging (grid),0.0,7.999999999998503,4.5721,Traveling,Idle,-2.736951524429463,-1.48947520983711e-12
15,11:30,0.0,7.999999999999993,5.2098,Digging,Idle,0.0,5.26304847557053,5.3659,Digging,Charging (grid),0.0,7.999999999998503,4.4919,Digging,Traveling,-2.736951524429463,-1.48947520983711e-12
16,11:45,0.0,7.999999999999993,3.4832,Digging,Idle,0.0,5.26304847557053,2.5796,Loading/Swinging,Charging (grid),0.0,7.999999999998503,4.2582,Digging,Charging (grid),-2.736951524429463,-1.48947520983711e-12
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,0.0,5.26304847557053,0.0,,Charging (grid),0.0,7.999999999998503,0.0,,Charging (grid),-4.736951524429463,-2.0000000000014895
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,0.0,5.26304847557053,0.0,,Charging (grid),0.0,7.999999999998503,0.0,,Charging (grid),-6.736951524429463,-4.0000000000014895
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,5.26304847557053,0.0,,Charging (grid),0.0,7.999999999998503,0.0,,Charging (grid),-6.736951524429463,-4.0000000000014895
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.26304847557053,0.0,,Charging (grid),0.0,7.999999999998503,0.0,,Charging (grid),-6.736951524429463,-4.0000000000014895
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.26304847557053,0.0,,Charging (grid),0.0,7.999999999998503,0.0,,Charging (grid),-6.736951524429463,-4.0000000000014895
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.26304847557053,0.0,,Traveling,0.0,7.999999999998503,0.0,,Charging (grid),-6.736951524429463,-4.0000000000014895
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),8.0,7.26304847557053,0.0,Charging,Serving CEV,0.0,7.999999999998503,0.0,,Traveling,-4.736951524429463,-4.0000000000014895
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),7.909684210526303,9.240469528202105,0.0,Charging,Serving CEV,8.0,9.999999999998504,0.0,Charging,Serving CEV,-2.7595304717978877,-2.0000000000014886
25,14:00,0.0,11.999999999999993,4.7843,Digging,Charging (grid),0.0,9.240469528202105,4.7653,Digging,Idle,0.0,9.999999999998504,4.2907,Digging,Idle,-2.7595304717978877,-2.0000000000014886
26,14:15,0.0,11.999999999999993,4.7653,Digging,Charging (grid),0.0,9.240469528202105,4.7653,Digging,Idle,0.0,9.999999999998504,5.3389,Digging,Idle,-2.7595304717978877,-2.0000000000014886
27,14:30,0.0,11.999999999999993,4.5721,Traveling,Charging (grid),7.5264376731302045,11.122078946484656,0.0262,Charging,Serving CEV,0.0,9.999999999998504,4.7305,Traveling,Idle,-0.8779210535153368,-2.0000000000014886
28,14:45,0.0,11.999999999999993,2.6102,Loading/Swinging,Charging (grid),0.0,11.122078946484656,4.6083,Traveling,Idle,0.0,9.999999999998504,2.9903,Loading/Swinging,Idle,-0.8779210535153368,-2.0000000000014886
29,15:00,0.0,11.999999999999993,1.3131,Idle,Charging (grid),0.0,11.122078946484656,4.2582,Digging,Idle,8.0,11.999999999998504,0.0262,Charging,Serving CEV,-0.8779210535153368,-1.4885870314174099e-12
30,15:15,0.0,11.999999999999993,3.8487,Loading/Swinging,Charging (grid),0.0,11.122078946484656,3.4369,Loading/Swinging,Idle,0.0,11.999999999998504,4.1586,Loading/Swinging,Idle,-0.8779210535153368,-1.4885870314174099e-12
31,15:30,0.0,11.999999999999993,2.4016,Loading/Swinging,Charging (grid),0.0,11.122078946484656,2.6102,Loading/Swinging,Idle,0.0,11.999999999998504,4.7809,Digging,Idle,-0.8779210535153368,-1.4885870314174099e-12
32,15:45,0.0,11.999999999999993,3.8487,Loading/Swinging,Charging (grid),6.677555911940516,12.791467924469785,0.5059,Charging,Serving CEV,1.733344906169098,12.43333622654078,0.0,Charging,Serving CEV,0.7914679244697922,0.43333622654078674
33,16:00,0.0,11.999999999999993,4.6483,Traveling,Traveling,0.0,12.791467924469785,2.5796,Loading/Swinging,Idle,0.0,12.43333622654078,3.0868,Loading/Swinging,Idle,0.7914679244697922,0.43333622654078674
34,16:15,8.0,13.999999999999993,0.0,Charging,Serving CEV,0.0,12.791467924469785,4.6176,Traveling,Idle,0.0,12.43333622654078,4.5721,Traveling,Idle,-1.2085320755302078,-1.5666637734592133
35,16:30,0.0,13.999999999999993,3.4369,Loading/Swinging,Idle,0.0,12.791467924469785,4.7425,Digging,Idle,0.0,12.43333622654078,4.3319,Loading/Swinging,Idle,-1.2085320755302078,-1.5666637734592133
36,16:45,0.0,13.999999999999993,3.9497,Loading/Swinging,Idle,0.0,12.791467924469785,3.4369,Loading/Swinging,Idle,0.0,12.43333622654078,3.2655,Loading/Swinging,Idle,-1.2085320755302078,-1.5666637734592133
37,17:00,5.799411961722543,15.449852990430628,0.0,Charging,Serving CEV,8.0,14.791467924469785,0.0,Charging,Serving CEV,8.0,14.43333622654078,0.0,Charging,Serving CEV,-0.658385065960843,-1.0165167638898485
38,17:15,0.0,15.449852990430628,0.0,,Idle,7.293497057266292,16.61484218878636,0.0,Charging,Serving CEV,8.0,16.43333622654078,0.0,Charging,Serving CEV,1.1649891983557303,0.9834832361101533
39,17:30,0.0,15.449852990430628,0.0,,Idle,7.616131733828083,18.51887512224338,0.0,Charging,Serving CEV,8.0,18.43333622654078,0.0,Charging,Serving CEV,3.0690221318127513,2.9834832361101533
40,17:45,8.0,17.449852990430628,0.0,Charging,Serving CEV,8.0,20.51887512224338,0.0,Charging,Serving CEV,8.0,20.43333622654078,0.0,Charging,Serving CEV,3.0690221318127513,2.9834832361101533
41,18:00,8.0,19.449852990430628,0.0,Charging,Serving CEV,8.0,22.51887512224338,0.0,Charging,Serving CEV,8.0,22.43333622654078,0.0,Charging,Serving CEV,3.0690221318127513,2.9834832361101533
42,18:15,8.0,21.449852990430628,0.0,Charging,Serving CEV,6.757045698219577,24.208136546798272,0.0,Charging,Serving CEV,6.879847467196723,24.153298093339963,0.0,Charging,Serving CEV,2.758283556367644,2.7034451029093347
43,18:30,8.0,23.449852990430628,0.0,Charging,Serving CEV,0.0,24.208136546798272,0.0,,Traveling,0.0,24.153298093339963,0.0,,Idle,0.758283556367644,0.7034451029093347
44,18:45,8.0,25.449852990430628,0.0,Charging,Serving CEV,0.0,24.208136546798272,0.0,,Idle,0.0,24.153298093339963,0.0,,Traveling,-1.241716443632356,-1.2965548970906653
45,19:00,0.0,25.449852990430628,0.0,,Idle,0.0,24.208136546798272,0.0,,Idle,0.0,24.153298093339963,0.0,,Idle,-1.241716443632356,-1.2965548970906653
46,19:15,0.0,25.449852990430628,0.0,,Traveling,0.0,24.208136546798272,0.0,,Idle,0.0,24.153298093339963,0.0,,Idle,-1.241716443632356,-1.2965548970906653
47,19:30,0.0,25.449852990430628,0.0,,Idle,0.0,24.208136546798272,0.0,,Idle,0.0,24.153298093339963,0.0,,Idle,-1.241716443632356,-1.2965548970906653
48,19:45,0.0,25.449852990430628,0.0,,Idle,0.0,24.208136546798272,0.0,,Idle,0.0,24.153298093339963,0.0,,Idle,-1.241716443632356,-1.2965548970906653
49,20:00,0.0,25.449852990430628,0.0,,Idle,0.0,24.208136546798272,0.0,,Idle,0.0,24.153298093339963,0.0,,Idle,-1.241716443632356,-1.2965548970906653
50,20:15,0.0,25.449852990430628,0.0,,Idle,0.0,24.208136546798272,0.0,,Idle,0.0,24.153298093339963,0.0,,Idle,-1.241716443632356,-1.2965548970906653
51,20:30,0.0,25.449852990430628,0.0,,Idle,0.0,24.208136546798272,0.0,,Idle,0.0,24.153298093339963,0.0,,Idle,-1.241716443632356,-1.2965548970906653
52,20:45,0.0,25.449852990430628,0.0,,Idle,0.0,24.208136546798272,0.0,,Idle,0.0,24.153298093339963,0.0,,Idle,-1.241716443632356,-1.2965548970906653
53,21:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.208136546798272,0.0,,Charging (grid),0.0,24.153298093339963,0.0,,Charging (grid),-1.241716443632356,-1.2965548970906653
54,21:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.208136546798272,0.0,,Charging (grid),0.0,24.153298093339963,0.0,,Charging (grid),-1.241716443632356,-1.2965548970906653
55,21:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.208136546798272,0.0,,Charging (grid),0.0,24.153298093339963,0.0,,Charging (grid),-1.241716443632356,-1.2965548970906653
56,21:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.208136546798272,0.0,,Charging (grid),0.0,24.153298093339963,0.0,,Charging (grid),-1.241716443632356,-1.2965548970906653
57,22:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.208136546798272,0.0,,Charging (grid),0.0,24.153298093339963,0.0,,Charging (grid),-1.241716443632356,-1.2965548970906653
58,22:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.208136546798272,0.0,,Charging (grid),0.0,24.153298093339963,0.0,,Charging (grid),-1.241716443632356,-1.2965548970906653
59,22:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.208136546798272,0.0,,Charging (grid),0.0,24.153298093339963,0.0,,Charging (grid),-1.241716443632356,-1.2965548970906653
