day,step,clock,cev,p_dig_kW,p_load_kW,p_trav_kW,p_idle_kW,activity_executed,soe_cev_kWh,soe_mcs_kWh,infeasible_flag
1,1,08:00,1,4.78,0.0,0.0,0.0,Digging,13.605,250.0,false
1,2,08:15,1,4.5629,0.0,0.0,0.0,Digging,12.464275,250.0,false
1,3,08:30,1,0.0,0.0,0.0,1.3131,Charging,13.15176315789473,248.93077562326872,false
1,4,08:45,1,5.3389,0.0,0.0,0.0,Digging,11.817038157894729,248.93077562326872,false
1,5,09:00,1,0.0,0.0,0.0,1.3131,Charging,13.488763157894729,246.82551246537398,false
1,6,09:15,1,5.1226,0.0,0.0,0.0,Digging,12.20811315789473,246.82551246537398,false
1,7,09:30,1,0.0,0.0,0.0,0.0,Charging,14.208113157892457,244.72024930748162,false
1,8,09:45,1,0.0,0.0,4.2765,0.0,Traveling,13.138988157892458,244.72024930748162,false
1,9,10:00,1,0.0,5.8726,0.0,0.0,Loading/Swinging,11.670838157892458,244.72024930748162,false
1,10,10:15,1,4.7843,0.0,0.0,0.0,Digging,10.474763157892458,244.72024930748162,false
1,11,10:30,1,4.9634,0.0,0.0,0.0,Digging,9.233913157892458,244.72024930748162,false
1,12,10:45,1,0.0,0.0,0.0,0.0,Charging,11.233913157892458,242.61498614958688,false
1,13,11:00,1,0.0,2.9366,0.0,0.0,Loading/Swinging,10.499763157892458,242.61498614958688,false
1,14,11:15,1,0.0,0.0,4.6559,0.0,Traveling,9.335788157892457,242.61498614958688,false
1,15,11:30,1,4.8544,0.0,0.0,0.0,Digging,8.122188157892458,242.61498614958688,false
1,16,11:45,1,5.3659,0.0,0.0,0.0,Digging,6.780713157892458,242.61498614958688,false
1,17,12:00,1,0.0,0.0,0.0,0.0,Charging,8.780713157892457,240.50972299169214,false
1,18,12:15,1,0.0,0.0,0.0,0.0,Charging,10.780713157892457,238.4044598337974,false
1,19,12:30,1,0.0,0.0,0.0,0.0,Charging,12.780713157892457,236.29919667590266,false
1,20,12:45,1,0.0,0.0,0.0,0.0,,12.780713157892457,236.29919667590266,false
1,21,13:00,1,0.0,0.0,0.0,0.0,,12.780713157892457,236.7877287661699,false
1,22,13:15,1,0.0,0.0,0.0,0.0,,12.780713157892457,237.27626085643712,false
1,23,13:30,1,0.0,0.0,0.0,0.0,,12.780713157892457,237.76479294670435,false
1,24,13:45,1,0.0,0.0,0.0,0.0,,12.780713157892457,238.25332503697157,false
1,25,14:00,1,3.4832,0.0,0.0,0.0,Digging,11.909913157892458,238.7418571272388,false
1,26,14:15,1,4.7425,0.0,0.0,0.0,Digging,10.724288157892458,239.23038921750603,false
1,27,14:30,1,0.0,0.0,4.6083,0.0,Traveling,9.572213157892458,239.71892130777326,false
1,28,14:45,1,5.2098,0.0,0.0,0.0,Digging,8.269763157892458,240.20745339804049,false
1,29,15:00,1,0.0,0.0,0.0,0.1325,Idle,8.236638157892457,240.6959854883077,false
1,30,15:15,1,0.0,2.6102,0.0,0.0,Loading/Swinging,7.584088157892458,241.18451757857494,false
1,31,15:30,1,0.0,3.0868,0.0,0.0,Loading/Swinging,6.812388157892458,241.67304966884217,false
1,32,15:45,1,0.0,2.9903,0.0,0.0,Loading/Swinging,6.064813157892457,242.1615817591094,false
1,33,16:00,1,0.0,0.0,4.6559,0.0,Traveling,4.900838157892458,242.1615817591094,false
1,34,16:15,1,0.0,0.0,0.0,0.0,Charging,5.413403254847766,241.62203955178802,false
1,35,16:30,1,4.9351,0.0,0.0,0.0,Digging,4.179628254847765,241.62203955178802,false
1,36,16:45,1,0.0,2.2701,0.0,0.0,Loading/Swinging,3.6121032548477654,241.62203955178802,false
1,37,17:00,1,0.0,0.0,0.0,0.0,Charging,5.612103254847765,239.51677639389328,false
1,38,17:15,1,0.0,0.0,0.0,0.0,Charging,7.612103254847765,237.41151323599854,false
1,39,17:30,1,0.0,0.0,0.0,0.0,Charging,9.612103254847765,235.3062500781038,false
1,40,17:45,1,0.0,0.0,0.0,0.0,Charging,11.612103254847765,233.20098692020906,false
