Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,250.0,247.89473684210526
5,250.0,247.89473684210526
6,247.89473684210526,247.89473684210526
7,247.89473684210415,245.78947368421052
8,245.7894736842094,245.78947368421052
9,243.68421052631467,243.68421052631578
10,243.68421052631467,243.68421052631578
11,244.15484418282438,243.68421052631578
12,244.62578959959598,243.68421052631578
13,245.09761169637167,241.57894736842104
14,245.56943379314737,241.57894736842104
15,246.04125588992306,242.0122319923429
16,246.51421263446366,242.44643286760962
17,246.98716937900426,242.93565326336645
18,247.46012612354485,243.42487365912328
19,247.93308286808545,243.9140940548801
20,248.40603961262605,244.40331445063694
21,248.87899635716664,244.90047142888548
22,249.35195310170724,245.40084564606616
23,249.35195310170724,245.40084564606616
24,248.2474932679134,243.29558248817142
25,246.20035957495517,241.19031933027668
26,246.20035957495517,241.19031933027668
27,246.20035957495517,241.19031933027668
28,244.4141699355264,241.19031933027668
29,244.4141699355264,241.19031933027668
30,244.4141699355264,240.1568029082352
31,244.4141699355264,240.1568029082352
32,244.4141699355264,240.1568029082352
33,242.30890677763165,238.05153975034045
34,242.30890677763165,238.05153975034045
35,242.30890677763165,238.05153975034045
36,242.30890677763165,238.05153975034045
37,242.30890677763165,238.05153975034045
38,242.2432491686265,235.9462765924457
39,240.14144167436362,233.84101343455097
40,238.03617851646888,231.73575027665623
41,235.93091535857414,229.6304871187615
42,234.15788029594532,227.72003349099353
43,232.05261713805058,227.72003349099353
44,230.15147493913076,227.72003349099353
45,230.15147493913076,227.72003349099353
46,230.15147493913076,227.72003349099353
47,230.15147493913076,227.72003349099353
48,230.15147493913076,227.72003349099353
49,230.15147493913076,227.72003349099353
50,230.15147493913076,227.72003349099353
51,230.15147493913076,227.72003349099353
52,230.15147493913076,227.72003349099353
53,230.15147493913076,227.72003349099353
54,230.62443168367136,228.22639636619823
55,231.09738842821196,228.73275924140293
56,231.57034517275255,229.23912211660763
57,232.04330191729315,229.74548499181233
58,232.51625866183375,230.25184786701703
59,232.98921540637434,230.75821074222173
60,233.46217215091494,231.26457361742644
61,233.93512889545553,231.77093649263114
62,233.93512889545553,232.27729936783584
63,234.40808563999613,232.78366224304054
64,234.86538417470092,233.29002511824524
65,234.86538417470092,233.79638799344986
66,235.33834091924152,234.30275086865456
67,235.8112976637821,234.80911374385926
68,236.2842544083227,235.31547661906396
69,236.7572111528633,235.82183949426866
70,237.2301678974039,236.32820236947336
71,237.7031246419445,236.83456524467806
72,238.1760813864851,237.34092811988276
73,238.6490381310257,237.84729099508746
74,239.1219948755663,238.35365387029216
75,239.59495162010688,238.86001674549686
76,240.06790836464748,239.36637962070157
77,240.54086510918808,239.87274249590627
78,241.01382185372867,240.37910537111097
79,241.48677859826927,240.88546824631567
80,241.95973534280986,241.39183112152037
81,242.43269208735046,241.89819399672507
82,242.90564883189106,242.40455687192977
83,243.37860557643165,242.91091974713447
84,243.85156232097225,243.41728262233917
85,244.32451906551285,243.92364549754387
86,244.79747581005344,244.43000837274857
87,245.27043255459404,244.93637124795328
88,245.74338929913463,245.44273412315798
89,246.21634604367523,245.94909699836268
90,246.68930278821583,246.45545987356715
91,247.1622595327564,246.96182274877185
92,247.635216277297,247.46818562397652
93,248.1081730218376,247.97454849918122
94,248.58112976637818,248.4809113743859
95,249.05408651091878,248.9872742495906
96,249.5270432554594,249.4936371247953
97,250.0,250.0
