day,step,clock,cev,p_dig_kW,p_load_kW,p_trav_kW,p_idle_kW,activity_executed,soe_cev_kWh,soe_mcs_kWh,infeasible_flag
1,1,08:00,1,5.4411,0.0,0.0,0.0,Digging,13.439725000000001,250.0,false
1,2,08:15,1,4.8905,0.0,0.0,0.0,Digging,12.2171,250.0,false
1,3,08:30,1,4.8544,0.0,0.0,0.0,Digging,11.0035,250.0,false
1,4,08:45,1,0.0,0.0,0.0,0.4879,Charging,12.881525,247.89473684210526,false
1,5,09:00,1,4.2026,0.0,0.0,0.0,Digging,11.830874999999999,247.89473684210526,false
1,6,09:15,1,0.0,0.0,0.0,0.0,Charging,13.830874999999999,245.78947368421052,false
1,7,09:30,1,0.0,0.0,4.6066,0.0,Traveling,12.679224999999999,245.78947368421052,false
1,8,09:45,1,0.0,0.0,0.0,0.0,Charging,14.679224999999999,243.68421052631578,false
1,9,10:00,1,4.2582,0.0,0.0,0.0,Digging,13.614674999999998,243.68421052631578,false
1,10,10:15,1,5.3389,0.0,0.0,0.0,Digging,12.279949999999998,243.68421052631578,false
1,11,10:30,1,4.9634,0.0,0.0,0.0,Digging,11.039099999999998,244.12782737340873,false
1,12,10:45,1,4.2026,0.0,0.0,0.0,Digging,9.988449999999997,244.57201880575656,false
1,13,11:00,1,0.0,0.0,0.0,0.0,Idle,9.988449999999997,245.01763046260473,false
1,14,11:15,1,0.0,0.0,4.7093,0.0,Traveling,8.811124999999997,245.4632421194529,false
1,15,11:30,1,4.5629,0.0,0.0,0.0,Digging,7.670399999999997,245.92212435130284,false
1,16,11:45,1,4.7843,0.0,0.0,0.0,Digging,6.474324999999997,246.38100658315278,false
1,17,12:00,1,0.0,0.0,0.0,0.0,,6.474324999999997,246.83988881500272,false
1,18,12:15,1,0.0,0.0,0.0,0.0,,6.474324999999997,247.29877104685266,false
1,19,12:30,1,0.0,0.0,0.0,0.0,,6.474324999999997,247.7576532787026,false
1,20,12:45,1,0.0,0.0,0.0,0.0,,6.474324999999997,248.21653551055255,false
1,21,13:00,1,0.0,0.0,0.0,0.0,,6.474324999999997,248.6754177424025,false
1,22,13:15,1,0.0,0.0,0.0,0.0,,6.474324999999997,248.6754177424025,false
1,23,13:30,1,0.0,0.0,0.0,0.0,Charging,8.474324999999997,246.57015458450775,false
1,24,13:45,1,0.0,0.0,0.0,0.0,Charging,10.474324999999997,244.464891426613,false
1,25,14:00,1,5.3389,0.0,0.0,0.0,Digging,9.139599999999996,244.464891426613,false
1,26,14:15,1,5.3389,0.0,0.0,0.0,Digging,7.8048749999999965,244.464891426613,false
1,27,14:30,1,0.0,0.0,4.6483,0.0,Traveling,6.642799999999997,244.464891426613,false
1,28,14:45,1,0.0,2.9366,0.0,0.0,Loading/Swinging,5.908649999999997,244.464891426613,false
1,29,15:00,1,0.0,0.0,0.0,0.0,Charging,7.908649999999997,242.35962826871827,false
1,30,15:15,1,0.0,3.7658,0.0,0.0,Loading/Swinging,6.967199999999997,242.35962826871827,false
1,31,15:30,1,0.0,2.9903,0.0,0.0,Loading/Swinging,6.219624999999997,242.35962826871827,false
1,32,15:45,1,0.0,0.0,0.0,0.0,Charging,7.0315996492873385,241.5049181115737,false
1,33,16:00,1,0.0,3.7992,0.0,0.0,Loading/Swinging,6.081799649287339,241.5049181115737,false
1,34,16:15,1,0.0,0.0,4.5117,0.0,Traveling,4.9538746492873384,241.5049181115737,false
1,35,16:30,1,0.0,2.9903,0.0,0.0,Loading/Swinging,4.206299649287338,241.5049181115737,false
1,36,16:45,1,0.0,2.4555,0.0,0.0,Loading/Swinging,3.592424649287338,241.5049181115737,false
1,37,17:00,1,0.0,0.0,0.0,0.0,Charging,5.592424649287338,239.39965495367895,false
1,38,17:15,1,0.0,0.0,0.0,0.0,Charging,7.592424649287338,237.2943917957842,false
1,39,17:30,1,0.0,0.0,0.0,0.0,Charging,9.592424649287338,235.18912863788947,false
1,40,17:45,1,0.0,0.0,0.0,0.0,Charging,11.592424649287338,233.08386547999473,false
1,41,18:00,1,0.0,0.0,0.0,0.0,Charging,13.592424649287338,230.9786023221,false
1,42,18:15,1,0.0,0.0,0.0,0.0,Charging,14.8,229.64056869250146,false
1,43,18:30,1,0.0,0.0,0.0,0.0,,14.8,229.64056869250146,false
1,44,18:45,1,0.0,0.0,0.0,0.0,,14.8,229.64056869250146,false
1,45,19:00,1,0.0,0.0,0.0,0.0,,14.8,229.64056869250146,false
1,46,19:15,1,0.0,0.0,0.0,0.0,,14.8,229.64056869250146,false
1,47,19:30,1,0.0,0.0,0.0,0.0,,14.8,229.64056869250146,false
1,48,19:45,1,0.0,0.0,0.0,0.0,,14.8,229.64056869250146,false
1,49,20:00,1,0.0,0.0,0.0,0.0,,14.8,229.64056869250146,false
1,50,20:15,1,0.0,0.0,0.0,0.0,,14.8,229.64056869250146,false
1,51,20:30,1,0.0,0.0,0.0,0.0,,14.8,229.64056869250146,false
1,52,20:45,1,0.0,0.0,0.0,0.0,,14.8,229.64056869250146,false
1,53,21:00,1,0.0,0.0,0.0,0.0,,14.8,230.10328304039916,false
1,54,21:15,1,0.0,0.0,0.0,0.0,,14.8,230.56599738829686,false
1,55,21:30,1,0.0,0.0,0.0,0.0,,14.8,231.02871173619457,false
1,56,21:45,1,0.0,0.0,0.0,0.0,,14.8,231.49142608409227,false
