Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,250.0,250.0
5,250.0,250.0
6,248.85412742382272,247.89473684210526
7,248.85412742382272,247.89473684210526
8,248.85412742382243,247.89473684210526
9,248.85412742382243,245.78947368421052
10,246.7488642659277,243.68421052631578
11,244.64360110803295,243.68421052631578
12,244.64360110803295,243.68421052631578
13,242.5383379501382,241.57894736842104
14,242.5383379501382,241.57894736842104
15,242.5383379501382,242.00933778537774
16,242.5383379501382,242.4438622058839
17,242.5383379501382,242.88259689263688
18,240.43307479224347,243.32133157938986
19,238.93080769791516,243.76006626614284
20,238.93080769791516,244.20131159665019
21,239.38215800876029,244.65631234794935
22,239.83350831960541,245.11131309924852
23,240.28485863045054,245.5663138505477
24,240.73620894129567,245.5663138505477
25,241.1875592521408,243.6025518454692
26,241.63890956298593,243.6025518454692
27,242.09322766482558,243.6025518454692
28,242.55072249796717,243.6025518454692
29,243.00821733110877,243.6025518454692
30,243.46861555760216,241.49728868757447
31,243.92901378409556,241.49728868757447
32,244.38941201058896,241.49728868757447
33,244.84981023708235,241.49728868757447
34,244.84981023708235,241.49728868757447
35,242.7445470791876,239.39202552967973
36,242.7445470791876,239.39202552967973
37,242.7445470791876,239.39202552967973
38,241.1970763722409,237.286762371785
39,239.17325904102756,235.18149921389025
40,237.06799588313282,233.0762360559955
41,235.18005275098062,230.97097289810077
42,233.07478959308588,228.86570974020603
43,231.17969518729888,228.86570974020603
44,231.17969518729888,228.86570974020603
45,231.17969518729888,228.86570974020603
46,231.17969518729888,228.86570974020603
47,231.17969518729888,228.86570974020603
48,231.17969518729888,228.86570974020603
49,231.17969518729888,228.86570974020603
50,231.17969518729888,228.86570974020603
51,231.17969518729888,228.86570974020603
52,231.17969518729888,228.86570974020603
53,231.17969518729888,228.86570974020603
54,231.64009341379227,229.3460345188377
55,232.10049164028567,229.8263592974694
56,232.56088986677906,230.30668407610108
57,233.02128809327246,230.78700885473276
58,233.48168631976586,231.26733363336444
59,233.94208454625925,231.74765841199613
60,234.40248277275265,232.2279831906278
61,234.80685852571804,232.7083079692595
62,234.80685852571804,233.18863274789118
63,235.26725675221144,233.66895752652286
64,235.26725675221144,234.14928230515454
65,235.26725675221144,234.6296070837862
66,235.72765497870483,235.10993186241788
67,236.18805320519823,235.59025664104956
68,236.64845143169163,236.07058141968125
69,237.10884965818502,236.55090619831293
70,237.56924788467842,237.0312309769446
71,238.02964611117181,237.5115557555763
72,238.4900443376652,237.99188053420798
73,238.9504425641586,238.47220531283966
74,239.410840790652,238.95253009147135
75,239.8712390171454,239.43285487010303
76,240.3316372436388,239.9131796487347
77,240.7920354701322,240.3935044273664
78,241.2524336966256,240.87382920599808
79,241.71283192311898,241.35415398462976
80,242.17323014961238,241.83447876326144
81,242.63362837610578,242.31480354189313
82,243.09402660259917,242.7951283205248
83,243.55442482909257,243.2754530991565
84,244.01482305558596,243.75577787778818
85,244.47522128207936,244.23610265641986
86,244.93561950857276,244.71642743505154
87,245.39601773506615,245.19675221368323
88,245.85641596155955,245.6770769923149
89,246.31681418805294,246.1574017709466
90,246.77721241454623,246.63772654957822
91,247.23761064103962,247.1180513282099
92,247.69800886753302,247.59837610684153
93,248.15840709402642,248.0787008854732
94,248.6188053205198,248.55902566410492
95,249.0792035470132,249.03935044273658
96,249.5396017735066,249.5196752213683
97,250.0,250.0
