day,step,clock,status,objective,gap_percent,solve_time_s
1,1,08:00,OPTIMAL,68.5412632026014,0.9869052069627191,14.20952320098877
1,2,08:15,OPTIMAL,63.595442162253704,0.9234202211389755,12.12006163597107
1,3,08:30,OPTIMAL,63.65547300118275,0.8270477841799714,9.326580286026001
1,4,08:45,OPTIMAL,63.7244242925492,0.7923423977101474,5.756002426147461
1,5,09:00,OPTIMAL,63.52071550074905,0.997194001997728,12.311831712722778
1,6,09:15,OPTIMAL,63.415305180693636,0.0,5.5515642166137695
1,7,09:30,OPTIMAL,63.37493925684585,0.0,4.2125465869903564
1,8,09:45,OPTIMAL,63.3589506296281,0.8082929426586652,5.173757791519165
1,9,10:00,OPTIMAL,63.16017580835087,2.764101669617637e-6,4.74494743347168
1,10,10:15,OPTIMAL,63.18218259290433,5.833805013299596e-6,3.5714828968048096
1,11,10:30,OPTIMAL,63.36515339769036,9.683639458911328e-5,4.077897787094116
1,12,10:45,OPTIMAL,63.26338161688196,0.6349629317251907,4.0166096687316895
1,13,11:00,OPTIMAL,63.05963682767422,0.3887779208940992,2.2050957679748535
1,14,11:15,OPTIMAL,62.896751267242735,0.3904179709879107,2.7735657691955566
1,15,11:30,OPTIMAL,62.82550691739234,6.140950659946218e-6,3.3124091625213623
1,16,11:45,OPTIMAL,62.97733997260495,0.9848614236013921,2.3487634658813477
1,17,12:00,OPTIMAL,62.86036941850756,0.9750062140054815,2.7905492782592773
1,18,12:15,OPTIMAL,62.68286216672758,0.7907199214072973,1.6323347091674805
1,19,12:30,OPTIMAL,62.479119377520185,3.779352520236055e-6,0.23010802268981934
1,20,12:45,OPTIMAL,57.47911237752019,3.598164109691758e-6,0.3358628749847412
1,21,13:00,OPTIMAL,57.351443118637356,3.4806386866325974e-6,0.1845836639404297
1,22,13:15,OPTIMAL,57.22395884686918,3.5375559869972034e-6,0.22197222709655762
1,23,13:30,OPTIMAL,57.096225109091705,2.825950576280996e-8,0.20934844017028809
1,24,13:45,OPTIMAL,56.968648038433045,4.9328605494467885e-6,0.10087275505065918
1,25,14:00,OPTIMAL,56.84123070157377,2.388365916462145e-5,0.14918088912963867
1,26,14:15,OPTIMAL,56.66352032385549,1.2910278434328966e-6,0.1596980094909668
1,27,14:30,OPTIMAL,56.484270437737955,6.102854151461398e-6,0.086212158203125
1,28,14:45,OPTIMAL,56.33928351022784,1.9094190122094096e-6,0.14158129692077637
1,29,15:00,OPTIMAL,56.129691718356554,6.065390316212033e-6,0.0706634521484375
