Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A1S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.899042353336453,Digging,Traveling,0.0,0.0,4.899042353336453,Digging,Traveling,0.0
2,08:15,0.0,0.0,4.910401982412056,Digging,Idle,0.0,0.0,4.910401982412056,Digging,Idle,0.0
3,08:30,7.999999999999999,1.9999999999999998,0.0,Charging,Serving CEV,0.0,0.0,4.927906012966569,Digging,Idle,-1.9999999999999998
4,08:45,0.0,1.9999999999999998,4.927906012966569,Digging,Idle,7.999999999979213,1.9999999999948033,0.0,Charging,Serving CEV,-5.196509889060508e-12
5,09:00,0.0,1.9999999999999998,4.713269694748631,Digging,Idle,4.136684577621061,3.0341711444000685,0.0,Charging,Serving CEV,1.0341711444000687
6,09:15,8.0,4.0,0.0,Charging,Serving CEV,0.0,3.0341711444000685,4.713269694748631,Digging,Idle,-0.9658288555999315
7,09:30,4.178947368421149,5.044736842105287,0.0,Charging,Serving CEV,0.0,3.0341711444000685,4.678730537219639,Traveling,Idle,-2.0105656977052186
8,09:45,0.0,5.044736842105287,4.678730537219639,Traveling,Idle,7.804806319034561,4.985372724158709,0.0,Charging,Serving CEV,-0.059364117946578254
9,10:00,0.0,5.044736842105287,3.175993434385425,Loading/Swinging,Idle,0.0,4.985372724158709,4.8357243990114105,Digging,Idle,-0.059364117946578254
10,10:15,0.0,5.044736842105287,4.8357243990114105,Digging,Idle,0.0,4.985372724158709,5.151635139359664,Digging,Idle,-0.059364117946578254
11,10:30,0.0,5.044736842105287,5.151635139359664,Digging,Idle,0.0,4.985372724158709,4.5928271189872705,Digging,Idle,-0.059364117946578254
12,10:45,8.0,7.044736842105287,0.0,Charging,Serving CEV,8.0,6.985372724158709,0.0,Charging,Serving CEV,-0.059364117946578254
13,11:00,0.0,7.044736842105287,4.5928271189872705,Digging,Idle,0.0,6.985372724158709,4.472718462316289,Digging,Idle,-0.059364117946578254
14,11:15,0.0,7.044736842105287,4.570241019355841,Traveling,Idle,0.0,6.985372724158709,4.570241019355841,Traveling,Idle,-0.059364117946578254
15,11:30,0.0,7.044736842105287,4.472718462316289,Digging,Idle,0.0,6.985372724158709,5.090605307990513,Digging,Idle,-0.059364117946578254
16,11:45,0.0,7.044736842105287,5.090605307990513,Digging,Idle,0.0,6.985372724158709,4.562876861895047,Digging,Idle,-0.059364117946578254
17,12:00,8.0,9.044736842105287,0.0,Charging,Serving CEV,6.969776834699512,8.727816932833587,0.0,Charging,Serving CEV,-0.3169199092717001
18,12:15,8.0,11.044736842105287,0.0,Charging,Serving CEV,8.0,10.727816932833587,0.0,Charging,Serving CEV,-0.3169199092717001
19,12:30,0.0,11.044736842105287,0.0,,Traveling,0.0,10.727816932833587,0.0,,Traveling,-0.3169199092717001
20,12:45,0.0,11.044736842105287,0.0,,Charging (grid),0.0,10.727816932833587,0.0,,Charging (grid),-0.3169199092717001
21,13:00,0.0,11.044736842105287,0.0,,Charging (grid),0.0,10.727816932833587,0.0,,Charging (grid),-0.3169199092717001
22,13:15,0.0,11.044736842105287,0.0,,Charging (grid),0.0,10.727816932833587,0.0,,Charging (grid),-0.3169199092717001
23,13:30,0.0,11.044736842105287,0.0,,Charging (grid),0.0,10.727816932833587,0.0,,Charging (grid),-0.3169199092717001
24,13:45,0.0,11.044736842105287,0.0,,Charging (grid),0.0,10.727816932833587,0.0,,Charging (grid),-0.3169199092717001
25,14:00,0.0,11.044736842105287,4.562876861895047,Digging,Charging (grid),0.0,10.727816932833587,3.175993434385425,Loading/Swinging,Charging (grid),-0.3169199092717001
26,14:15,0.0,11.044736842105287,4.71214534602571,Digging,Charging (grid),0.0,10.727816932833587,3.1732935107630613,Loading/Swinging,Charging (grid),-0.3169199092717001
27,14:30,0.0,11.044736842105287,4.7839654011034165,Traveling,Charging (grid),0.0,10.727816932833587,4.7839654011034165,Traveling,Charging (grid),-0.3169199092717001
28,14:45,0.0,11.044736842105287,4.638338683779483,Digging,Charging (grid),0.0,10.727816932833587,2.97234547316779,Loading/Swinging,Charging (grid),-0.3169199092717001
29,15:00,0.0,11.044736842105287,0.0,Idle,Charging (grid),0.0,10.727816932833587,0.0,Idle,Charging (grid),-0.3169199092717001
30,15:15,0.0,11.044736842105287,3.1732935107630613,Loading/Swinging,Charging (grid),0.0,10.727816932833587,4.71214534602571,Digging,Charging (grid),-0.3169199092717001
31,15:30,0.0,11.044736842105287,2.97234547316779,Loading/Swinging,Charging (grid),0.0,10.727816932833587,4.638338683779483,Digging,Charging (grid),-0.3169199092717001
32,15:45,0.0,11.044736842105287,2.9270148736422716,Loading/Swinging,Charging (grid),0.0,10.727816932833587,2.9270148736422716,Loading/Swinging,Charging (grid),-0.3169199092717001
33,16:00,0.0,11.044736842105287,4.673653190061761,Traveling,Traveling,0.0,10.727816932833587,4.673653190061761,Traveling,Traveling,-0.3169199092717001
34,16:15,7.999999999999972,13.04473684210528,0.0,Charging,Serving CEV,6.598590601256797,12.377464583147786,0.0,Charging,Serving CEV,-0.6672722589574942
35,16:30,0.0,13.04473684210528,3.2462430800697804,Loading/Swinging,Idle,0.0,12.377464583147786,3.2462430800697804,Loading/Swinging,Idle,-0.6672722589574942
36,16:45,0.0,13.04473684210528,3.120632975701961,Loading/Swinging,Idle,0.0,12.377464583147786,3.120632975701961,Loading/Swinging,Idle,-0.6672722589574942
37,17:00,0.0,13.04473684210528,0.0,,Idle,8.0,14.377464583147786,0.0,Charging,Serving CEV,1.3327277410425058
38,17:15,0.0,13.04473684210528,0.0,,Idle,7.283943711272529,16.19845051096592,0.0,Charging,Serving CEV,3.1537136688606395
39,17:30,0.0,13.04473684210528,0.0,,Idle,8.0,18.19845051096592,0.0,Charging,Serving CEV,5.1537136688606395
40,17:45,0.0,13.04473684210528,0.0,,Idle,7.195581909933025,19.997345988449176,0.0,Charging,Serving CEV,6.952609146343896
41,18:00,0.0,13.04473684210528,0.0,,Idle,8.0,21.997345988449176,0.0,Charging,Serving CEV,8.952609146343896
42,18:15,0.0,13.04473684210528,0.0,,Idle,7.200232531056155,23.797404121213216,0.0,Charging,Serving CEV,10.752667279107936
43,18:30,0.0,13.04473684210528,0.0,,Idle,0.0,23.797404121213216,0.0,,Traveling,10.752667279107936
