mode,approach,total_energy_kWh,total_cost_USD,total_co2_kg,nc_peak_kW,op_peak_kW,missed_h,shortfall_kWh
live_data,A0,143.64035412883757,45.886626620602144,37.14356729748116,2.6837502205994737,0.0,0.0,0.0
live_data,A1S,135.17682099790997,42.55009923707089,35.95943711018438,2.5046215649900057,0.0,0.0,0.0
live_data,A2S,137.3905965216328,43.25318996863087,36.73047607766979,2.663184827188117,0.0,0.0,0.0
