Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,250.0000000000006,250.0
5,249.99999999999727,247.89473684210526
6,247.89473684210253,246.34537396121883
7,246.9890304709143,246.34537396121883
8,246.9890304709143,246.34537396121883
9,244.88376731301955,246.34537396121883
10,244.88376731301955,244.2401108033241
11,244.88376731301955,244.2401108033241
12,244.88376731301955,244.2401108033241
13,242.7785041551248,244.7170288533248
14,242.7785041551248,245.1939469033255
15,242.7785041551248,245.6708649533262
16,242.7785041551248,246.1477830033269
17,242.7785041551248,246.6247010533276
18,240.67324099723007,247.10161910332832
19,238.56991252369147,247.57853715332902
20,238.56991252369147,248.05585595720206
21,239.02935842629876,248.5331747610751
22,239.48880432890604,248.5331747610751
23,239.94825023151333,246.42791160318035
24,240.4076961341206,244.3226484452856
25,240.8671420367279,242.21738528739087
26,241.32658793933518,242.21738528739087
27,241.78637005398963,242.21738528739087
28,242.24615216864407,242.21738528739087
29,242.70593428329852,242.21738528739087
30,243.16874559924565,240.16597535200404
31,243.6315569151928,240.16597535200404
32,244.09436823113992,240.16597535200404
33,244.55717954708706,240.16597535200404
34,244.55717954708706,238.0607121941093
35,242.45191638919232,238.0607121941093
36,242.45191638919232,238.0607121941093
37,242.45191638919232,238.0607121941093
38,242.43325500691319,235.95544903621456
39,240.32897402703313,233.85018587831982
40,238.3344624996584,231.74492272042508
41,236.22919934176366,229.63965956253034
42,234.12393618386892,228.35207970154374
43,232.3452539650881,228.35207970154374
44,230.3336056608134,228.35207970154374
45,230.3336056608134,228.35207970154374
46,230.3336056608134,228.35207970154374
47,230.3336056608134,228.35207970154374
48,230.3336056608134,228.35207970154374
49,230.3336056608134,228.35207970154374
50,230.3336056608134,228.35207970154374
51,230.3336056608134,228.35207970154374
52,230.3336056608134,228.35207970154374
53,230.3336056608134,228.35207970154374
54,230.79641697676053,228.84407789014503
55,231.25922829270766,229.33607607874632
56,231.7220396086548,229.8280742673476
57,232.18485092460193,230.3200724559489
58,232.64766224054907,230.81207064455018
59,233.1104735564962,231.30406883315146
60,233.57328487244334,231.79606702175275
61,234.03609618839047,232.28806521035403
62,234.26441525779734,232.78006339895532
63,234.72722657374447,233.2720615875566
64,235.1900378896916,233.7640597761579
65,235.1900378896916,234.25605796475907
66,235.65284920563874,234.74805615336035
67,236.11566052158588,235.24005434196164
68,236.57847183753302,235.73205253056292
69,237.04128315348015,236.2240507191642
70,237.5040944694273,236.7160489077655
71,237.96690578537442,237.20804709636678
72,238.42971710132156,237.70004528496807
73,238.8925284172687,238.19204347356936
74,239.35533973321583,238.68404166217064
75,239.81815104916296,239.17603985077193
76,240.2809623651101,239.66803803937322
77,240.74377368105723,240.1600362279745
78,241.20658499700437,240.6520344165758
79,241.6693963129515,241.14403260517707
80,242.13220762889864,241.63603079377836
81,242.59501894484578,242.12802898237965
82,243.0578302607929,242.62002717098093
83,243.52064157674005,243.11202535958222
84,243.98345289268718,243.6040235481835
85,244.44626420863432,244.0960217367848
86,244.90907552458145,244.58801992538608
87,245.3718868405286,245.08001811398736
88,245.83469815647572,245.57201630258865
89,246.29750947242286,246.06401449118994
90,246.76032078837005,246.55601267979105
91,247.2231321043169,247.04801086839234
92,247.6859434202641,247.5400090569936
93,248.14875473621123,248.03200724559488
94,248.61156605215842,248.52400543419614
95,249.07437736810562,249.01600362279743
96,249.5371886840528,249.5080018113987
97,250.0,250.0
