mode,approach,total_energy_kWh,total_cost_USD,total_co2_kg,nc_peak_kW,op_peak_kW,missed_h,shortfall_kWh
live_data,A0,28.19928309188994,9.10540009309182,6.737704093510812,1.9788970590800665,-0.0,0.0,0.0
live_data,A1S,28.419302337443785,9.170668797471775,6.818387388608933,2.084987704891582,0.0,0.0,0.0
live_data,A2S,27.046084155699006,8.70002070045753,6.438952980958517,1.9407974270236206,0.0,0.0,0.0
