Time_Period,MCS_1_A0_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,248.67243767313022,250.0
4,248.6724376731308,250.0
5,248.6724376731308,250.0
6,246.56717451523605,247.89473684210526
7,246.56717451523605,247.89473684210526
8,246.56717451523605,247.89473684210526
9,244.4619113573413,247.89473684210526
10,244.4619113573413,245.8452548188211
11,244.78466066481974,245.8452548188211
12,245.2587824225634,246.26146019689097
13,245.73290418030706,246.73372149565782
14,246.20702593805072,247.20598279442467
15,246.68114769579438,247.46470446804352
16,247.15526945353804,247.51634128535915
17,247.6293912112817,248.00944063823957
18,248.10351296902536,248.50253999112
19,248.57763472676902,248.9956393440004
20,249.05175648451268,249.48873869688083
21,249.52587824225634,249.48873869688083
22,250.0,247.3834755389861
23,250.0,245.27821238109135
24,247.89473684210526,243.1729492231966
25,245.78947368421052,242.25972846261325
26,245.78947368421052,242.25972846261325
27,245.78947368421052,242.25972846261325
28,245.78947368421052,242.25972846261325
29,243.68421052631578,242.25972846261325
30,243.68421052631578,240.1544653047185
31,243.68421052631578,240.1544653047185
32,243.68421052631578,240.1544653047185
33,243.68421052631578,240.1544653047185
34,241.57894736842104,240.1544653047185
35,241.57894736842104,238.04920214682377
36,241.57894736842104,235.94393898892903
37,241.57894736842104,235.94393898892903
38,239.4736842105263,233.8386758310343
39,237.36842105263156,231.73341267313955
40,235.26315789473682,229.62814951524481
41,235.26315789473682,228.59869778582538
42,233.15789473684208,228.59869778582538
43,231.05263157894734,228.59869778582538
44,231.05263157894734,228.59869778582538
45,229.13864265927918,228.59869778582538
46,229.13864265927918,228.59869778582538
47,229.13864265927918,228.59869778582538
48,229.13864265927918,228.59869778582538
49,229.13864265927918,228.59869778582538
50,229.13864265927918,228.59869778582538
51,229.13864265927918,228.59869778582538
52,229.13864265927918,228.59869778582538
53,229.13864265927918,228.59869778582538
54,229.61276441702285,229.0917971387058
55,230.0868861747665,229.58489649158622
56,230.56100793251017,230.07799584446664
57,231.03512969025383,230.57109519734706
58,231.50925144799749,231.06419455022748
59,231.98337320574115,231.5572939031079
60,232.4574949634848,232.05039325598833
61,232.93161672122847,232.54349260886875
62,233.40573847897213,233.03659196174917
63,233.87986023671579,233.5296913146296
64,234.35398199445945,234.02279066751
65,234.8281037522031,234.22082070782636
66,235.30222550994677,234.71392006070678
67,235.77634726769043,235.2070194135872
68,236.25046902543409,235.70011876646763
69,236.72459078317775,236.19321811934805
70,237.1987125409214,236.68631747222847
71,237.67283429866507,237.1794168251089
72,238.14695605640873,237.6725161779893
73,238.6210778141524,238.16561553086973
74,239.09519957189605,238.65871488375015
75,239.5693213296397,239.15181423663057
76,240.04344308738337,239.644913589511
77,240.51756484512703,240.1380129423914
78,240.9916866028707,240.63111229527183
79,241.46580836061435,241.12421164815225
80,241.939930118358,241.61731100103268
81,242.41405187610167,242.1104103539131
82,242.88817363384533,242.60350970679352
83,243.362295391589,243.09660905967394
84,243.83641714933265,243.58970841255436
85,244.3105389070763,244.08280776543478
86,244.78466066481997,244.5759071183152
87,245.25878242256363,245.06900647119562
88,245.7329041803073,245.56210582407604
89,246.20702593805095,246.05520517695646
90,246.6811476957946,246.548304529837
91,247.15526945353827,247.0414038827167
92,247.62939121128193,247.53450323559727
93,248.1035129690256,248.0276025884778
94,248.57763472676925,248.52070194135834
95,249.0517564845129,249.0138012942389
96,249.52587824225634,249.50690064711944
97,250.0,250.0
