min_activity_duration_s,dist_threshold,idle_window,fsm_min_dwell_seconds,enable_fsm,override_travelling_only,accuracy_percent,cycles_per_hr,productivity_lcy_hr,run_folder
1.0,0.05,20,1.0,True,True,51.43,188.36,287.90,Run_00001
1.0,0.05,20,1.0,True,False,51.52,192.72,294.57,Run_00002
1.0,0.05,20,1.0,False,True,52.20,258.90,395.77,Run_00003
1.0,0.05,20,1.0,False,False,52.34,262.17,400.77,Run_00004
1.0,0.05,20,2.0,True,True,49.74,152.72,233.41,Run_00005
1.0,0.05,20,2.0,True,False,49.80,152.36,232.86,Run_00006
1.0,0.05,20,2.0,False,True,52.20,258.90,395.77,Run_00007
1.0,0.05,20,2.0,False,False,52.34,262.17,400.77,Run_00008
1.0,0.05,20,3.0,True,True,47.81,124.36,190.07,Run_00009
1.0,0.05,20,3.0,True,False,47.65,126.18,192.85,Run_00010
1.0,0.05,20,3.0,False,True,52.20,258.90,395.77,Run_00011
1.0,0.05,20,3.0,False,False,52.34,262.17,400.77,Run_00012
1.0,0.05,30,1.0,True,True,51.29,188.72,288.46,Run_00013
1.0,0.05,30,1.0,True,False,51.54,189.45,289.57,Run_00014
1.0,0.05,30,1.0,False,True,51.96,258.90,395.77,Run_00015
1.0,0.05,30,1.0,False,False,52.15,258.90,395.77,Run_00016
1.0,0.05,30,2.0,True,True,49.54,152.36,232.86,Run_00017
1.0,0.05,30,2.0,True,False,49.79,151.99,232.30,Run_00018
1.0,0.05,30,2.0,False,True,51.96,258.90,395.77,Run_00019
1.0,0.05,30,2.0,False,False,52.15,258.90,395.77,Run_00020
1.0,0.05,30,3.0,True,True,47.78,125.45,191.74,Run_00021
1.0,0.05,30,3.0,True,False,48.07,126.54,193.40,Run_00022
1.0,0.05,30,3.0,False,True,51.96,258.90,395.77,Run_00023
1.0,0.05,30,3.0,False,False,52.15,258.90,395.77,Run_00024
1.0,0.05,40,1.0,True,True,51.12,189.08,289.01,Run_00025
1.0,0.05,40,1.0,True,False,51.46,189.81,290.13,Run_00026
1.0,0.05,40,1.0,False,True,51.70,258.90,395.77,Run_00027
1.0,0.05,40,1.0,False,False,52.02,259.26,396.32,Run_00028
1.0,0.05,40,2.0,True,True,49.45,151.99,232.30,Run_00029
1.0,0.05,40,2.0,True,False,49.77,151.63,231.74,Run_00030
1.0,0.05,40,2.0,False,True,51.70,258.90,395.77,Run_00031
1.0,0.05,40,2.0,False,False,52.02,259.26,396.32,Run_00032
1.0,0.05,40,3.0,True,True,47.77,125.45,191.74,Run_00033
1.0,0.05,40,3.0,True,False,48.05,125.81,192.29,Run_00034
1.0,0.05,40,3.0,False,True,51.70,258.90,395.77,Run_00035
1.0,0.05,40,3.0,False,False,52.02,259.26,396.32,Run_00036
1.0,0.05,50,1.0,True,True,50.98,189.08,289.01,Run_00037
1.0,0.05,50,1.0,True,False,51.20,189.45,289.57,Run_00038
1.0,0.05,50,1.0,False,True,51.52,258.90,395.77,Run_00039
1.0,0.05,50,1.0,False,False,51.73,257.81,394.10,Run_00040
1.0,0.05,50,2.0,True,True,49.36,151.63,231.74,Run_00041
1.0,0.05,50,2.0,True,False,49.56,151.99,232.30,Run_00042
1.0,0.05,50,2.0,False,True,51.52,258.90,395.77,Run_00043
1.0,0.05,50,2.0,False,False,51.73,257.81,394.10,Run_00044
1.0,0.05,50,3.0,True,True,47.81,125.81,192.29,Run_00045
1.0,0.05,50,3.0,True,False,47.98,126.18,192.85,Run_00046
1.0,0.05,50,3.0,False,True,51.52,258.90,395.77,Run_00047
1.0,0.05,50,3.0,False,False,51.73,257.81,394.10,Run_00048
1.0,0.05,60,1.0,True,True,50.90,189.08,289.01,Run_00049
1.0,0.05,60,1.0,True,False,51.18,189.45,289.57,Run_00050
1.0,0.05,60,1.0,False,True,51.44,258.90,395.77,Run_00051
1.0,0.05,60,1.0,False,False,51.70,257.81,394.10,Run_00052
1.0,0.05,60,2.0,True,True,49.33,151.63,231.74,Run_00053
1.0,0.05,60,2.0,True,False,49.62,151.63,231.74,Run_00054
1.0,0.05,60,2.0,False,True,51.44,258.90,395.77,Run_00055
1.0,0.05,60,2.0,False,False,51.70,257.81,394.10,Run_00056
1.0,0.05,60,3.0,True,True,47.66,125.45,191.74,Run_00057
1.0,0.05,60,3.0,True,False,48.01,126.18,192.85,Run_00058
1.0,0.05,60,3.0,False,True,51.44,258.90,395.77,Run_00059
1.0,0.05,60,3.0,False,False,51.70,257.81,394.10,Run_00060
1.0,0.05,70,1.0,True,True,50.68,189.08,289.01,Run_00061
1.0,0.05,70,1.0,True,False,50.96,189.08,289.01,Run_00062
1.0,0.05,70,1.0,False,True,51.17,258.90,395.77,Run_00063
1.0,0.05,70,1.0,False,False,51.43,258.54,395.21,Run_00064
1.0,0.05,70,2.0,True,True,49.09,151.63,231.74,Run_00065
1.0,0.05,70,2.0,True,False,49.41,151.99,232.30,Run_00066
1.0,0.05,70,2.0,False,True,51.17,258.90,395.77,Run_00067
1.0,0.05,70,2.0,False,False,51.43,258.54,395.21,Run_00068
1.0,0.05,70,3.0,True,True,47.59,125.45,191.74,Run_00069
1.0,0.05,70,3.0,True,False,47.88,126.18,192.85,Run_00070
1.0,0.05,70,3.0,False,True,51.17,258.90,395.77,Run_00071
1.0,0.05,70,3.0,False,False,51.43,258.54,395.21,Run_00072
1.0,0.05,80,1.0,True,True,50.50,189.08,289.01,Run_00073
1.0,0.05,80,1.0,True,False,50.83,189.08,289.01,Run_00074
1.0,0.05,80,1.0,False,True,51.00,258.90,395.77,Run_00075
1.0,0.05,80,1.0,False,False,51.32,258.17,394.65,Run_00076
1.0,0.05,80,2.0,True,True,48.90,151.63,231.74,Run_00077
1.0,0.05,80,2.0,True,False,49.24,151.99,232.30,Run_00078
1.0,0.05,80,2.0,False,True,51.00,258.90,395.77,Run_00079
1.0,0.05,80,2.0,False,False,51.32,258.17,394.65,Run_00080
1.0,0.05,80,3.0,True,True,47.35,125.45,191.74,Run_00081
1.0,0.05,80,3.0,True,False,47.75,125.81,192.29,Run_00082
1.0,0.05,80,3.0,False,True,51.00,258.90,395.77,Run_00083
1.0,0.05,80,3.0,False,False,51.32,258.17,394.65,Run_00084
1.0,0.1,20,1.0,True,True,52.31,188.36,287.90,Run_00085
1.0,0.1,20,1.0,True,False,50.74,169.08,258.45,Run_00086
1.0,0.1,20,1.0,False,True,52.88,260.35,397.99,Run_00087
1.0,0.1,20,1.0,False,False,51.09,219.99,336.29,Run_00088
1.0,0.1,20,2.0,True,True,50.65,152.72,233.42,Run_00089
1.0,0.1,20,2.0,True,False,49.11,130.18,198.97,Run_00090
1.0,0.1,20,2.0,False,True,52.88,260.35,397.99,Run_00091
1.0,0.1,20,2.0,False,False,51.09,219.99,336.29,Run_00092
1.0,0.1,20,3.0,True,True,49.19,126.90,193.96,Run_00093
1.0,0.1,20,3.0,True,False,47.81,110.54,168.95,Run_00094
1.0,0.1,20,3.0,False,True,52.88,260.35,397.99,Run_00095
1.0,0.1,20,3.0,False,False,51.09,219.99,336.29,Run_00096
1.0,0.1,30,1.0,True,True,52.48,187.99,287.35,Run_00097
1.0,0.1,30,1.0,True,False,51.92,168.36,257.33,Run_00098
1.0,0.1,30,1.0,False,True,53.08,258.90,395.77,Run_00099
1.0,0.1,30,1.0,False,False,52.25,223.26,341.29,Run_00100
1.0,0.1,30,2.0,True,True,50.89,153.08,233.97,Run_00101
1.0,0.1,30,2.0,True,False,50.14,134.54,205.62,Run_00102
1.0,0.1,30,2.0,False,True,53.08,258.90,395.77,Run_00103
1.0,0.1,30,2.0,False,False,52.25,223.26,341.29,Run_00104
1.0,0.1,30,3.0,True,True,49.40,125.81,192.29,Run_00105
1.0,0.1,30,3.0,True,False,48.92,111.63,170.62,Run_00106
1.0,0.1,30,3.0,False,True,53.08,258.90,395.77,Run_00107
1.0,0.1,30,3.0,False,False,52.25,223.26,341.29,Run_00108
1.0,0.1,40,1.0,True,True,52.55,187.99,287.35,Run_00109
1.0,0.1,40,1.0,True,False,52.42,172.36,263.45,Run_00110
1.0,0.1,40,1.0,False,True,53.15,259.26,396.32,Run_00111
1.0,0.1,40,1.0,False,False,52.89,227.63,347.96,Run_00112
1.0,0.1,40,2.0,True,True,50.98,153.45,234.52,Run_00113
1.0,0.1,40,2.0,True,False,50.94,138.90,212.29,Run_00114
1.0,0.1,40,2.0,False,True,53.15,259.26,396.32,Run_00115
1.0,0.1,40,2.0,False,False,52.89,227.63,347.96,Run_00116
1.0,0.1,40,3.0,True,True,49.42,125.09,191.18,Run_00117
1.0,0.1,40,3.0,True,False,49.60,116.72,178.40,Run_00118
1.0,0.1,40,3.0,False,True,53.15,259.26,396.32,Run_00119
1.0,0.1,40,3.0,False,False,52.89,227.63,347.96,Run_00120
1.0,0.1,50,1.0,True,True,52.54,188.72,288.46,Run_00121
1.0,0.1,50,1.0,True,False,52.96,173.45,265.12,Run_00122
1.0,0.1,50,1.0,False,True,53.18,259.99,397.43,Run_00123
1.0,0.1,50,1.0,False,False,53.38,229.81,351.30,Run_00124
1.0,0.1,50,2.0,True,True,51.08,151.99,232.30,Run_00125
1.0,0.1,50,2.0,True,False,51.41,138.90,212.29,Run_00126
1.0,0.1,50,2.0,False,True,53.18,259.99,397.43,Run_00127
1.0,0.1,50,2.0,False,False,53.38,229.81,351.30,Run_00128
1.0,0.1,50,3.0,True,True,49.42,124.72,190.62,Run_00129
1.0,0.1,50,3.0,True,False,50.01,117.09,178.95,Run_00130
1.0,0.1,50,3.0,False,True,53.18,259.99,397.43,Run_00131
1.0,0.1,50,3.0,False,False,53.38,229.81,351.30,Run_00132
1.0,0.1,60,1.0,True,True,52.67,188.72,288.46,Run_00133
1.0,0.1,60,1.0,True,False,53.57,172.72,264.00,Run_00134
1.0,0.1,60,1.0,False,True,53.28,259.99,397.43,Run_00135
1.0,0.1,60,1.0,False,False,53.96,232.72,355.74,Run_00136
1.0,0.1,60,2.0,True,True,51.18,152.36,232.86,Run_00137
1.0,0.1,60,2.0,True,False,52.11,139.99,213.96,Run_00138
1.0,0.1,60,2.0,False,True,53.28,259.99,397.43,Run_00139
1.0,0.1,60,2.0,False,False,53.96,232.72,355.74,Run_00140
1.0,0.1,60,3.0,True,True,49.48,125.09,191.18,Run_00141
1.0,0.1,60,3.0,True,False,50.51,118.18,180.62,Run_00142
1.0,0.1,60,3.0,False,True,53.28,259.99,397.43,Run_00143
1.0,0.1,60,3.0,False,False,53.96,232.72,355.74,Run_00144
1.0,0.1,70,1.0,True,True,52.79,188.72,288.46,Run_00145
1.0,0.1,70,1.0,True,False,53.83,175.27,267.89,Run_00146
1.0,0.1,70,1.0,False,True,53.39,259.99,397.43,Run_00147
1.0,0.1,70,1.0,False,False,54.32,234.54,358.52,Run_00148
1.0,0.1,70,2.0,True,True,51.33,151.63,231.74,Run_00149
1.0,0.1,70,2.0,True,False,52.42,141.09,215.63,Run_00150
1.0,0.1,70,2.0,False,True,53.39,259.99,397.43,Run_00151
1.0,0.1,70,2.0,False,False,54.32,234.54,358.52,Run_00152
1.0,0.1,70,3.0,True,True,49.53,125.81,192.29,Run_00153
1.0,0.1,70,3.0,True,False,50.81,119.27,182.29,Run_00154
1.0,0.1,70,3.0,False,True,53.39,259.99,397.43,Run_00155
1.0,0.1,70,3.0,False,False,54.32,234.54,358.52,Run_00156
1.0,0.1,80,1.0,True,True,52.87,188.36,287.90,Run_00157
1.0,0.1,80,1.0,True,False,54.09,175.99,269.01,Run_00158
1.0,0.1,80,1.0,False,True,53.46,259.26,396.32,Run_00159
1.0,0.1,80,1.0,False,False,54.63,234.90,359.08,Run_00160
1.0,0.1,80,2.0,True,True,51.33,151.63,231.74,Run_00161
1.0,0.1,80,2.0,True,False,52.60,142.90,218.41,Run_00162
1.0,0.1,80,2.0,False,True,53.46,259.26,396.32,Run_00163
1.0,0.1,80,2.0,False,False,54.63,234.90,359.08,Run_00164
1.0,0.1,80,3.0,True,True,49.51,125.81,192.29,Run_00165
1.0,0.1,80,3.0,True,False,51.01,120.00,183.40,Run_00166
1.0,0.1,80,3.0,False,True,53.46,259.26,396.32,Run_00167
1.0,0.1,80,3.0,False,False,54.63,234.90,359.08,Run_00168
1.0,0.2,20,1.0,True,True,52.56,190.17,290.68,Run_00169
1.0,0.2,20,1.0,True,False,44.12,109.09,166.74,Run_00170
1.0,0.2,20,1.0,False,True,53.04,258.17,394.65,Run_00171
1.0,0.2,20,1.0,False,False,44.29,136.72,209.00,Run_00172
1.0,0.2,20,2.0,True,True,51.03,155.27,237.31,Run_00173
1.0,0.2,20,2.0,True,False,43.88,85.81,131.16,Run_00174
1.0,0.2,20,2.0,False,True,53.04,258.17,394.65,Run_00175
1.0,0.2,20,2.0,False,False,44.29,136.72,209.00,Run_00176
1.0,0.2,20,3.0,True,True,49.64,129.09,197.29,Run_00177
1.0,0.2,20,3.0,True,False,43.41,66.18,101.15,Run_00178
1.0,0.2,20,3.0,False,True,53.04,258.17,394.65,Run_00179
1.0,0.2,20,3.0,False,False,44.29,136.72,209.00,Run_00180
1.0,0.2,30,1.0,True,True,52.59,190.54,291.24,Run_00181
1.0,0.2,30,1.0,True,False,45.90,112.00,171.19,Run_00182
1.0,0.2,30,1.0,False,True,53.08,257.44,393.54,Run_00183
1.0,0.2,30,1.0,False,False,46.29,140.72,215.11,Run_00184
1.0,0.2,30,2.0,True,True,51.07,156.72,239.54,Run_00185
1.0,0.2,30,2.0,True,False,45.50,91.63,140.07,Run_00186
1.0,0.2,30,2.0,False,True,53.08,257.44,393.54,Run_00187
1.0,0.2,30,2.0,False,False,46.29,140.72,215.11,Run_00188
1.0,0.2,30,3.0,True,True,49.60,128.72,196.74,Run_00189
1.0,0.2,30,3.0,True,False,44.60,72.00,110.05,Run_00190
1.0,0.2,30,3.0,False,True,53.08,257.44,393.54,Run_00191
1.0,0.2,30,3.0,False,False,46.29,140.72,215.11,Run_00192
1.0,0.2,40,1.0,True,True,52.58,189.08,289.01,Run_00193
1.0,0.2,40,1.0,True,False,47.38,116.00,177.30,Run_00194
1.0,0.2,40,1.0,False,True,53.11,257.44,393.54,Run_00195
1.0,0.2,40,1.0,False,False,47.66,147.63,225.68,Run_00196
1.0,0.2,40,2.0,True,True,50.94,155.63,237.87,Run_00197
1.0,0.2,40,2.0,True,False,47.00,94.91,145.07,Run_00198
1.0,0.2,40,2.0,False,True,53.11,257.44,393.54,Run_00199
1.0,0.2,40,2.0,False,False,47.66,147.63,225.68,Run_00200
1.0,0.2,40,3.0,True,True,49.82,127.99,195.63,Run_00201
1.0,0.2,40,3.0,True,False,45.88,77.45,118.39,Run_00202
1.0,0.2,40,3.0,False,True,53.11,257.44,393.54,Run_00203
1.0,0.2,40,3.0,False,False,47.66,147.63,225.68,Run_00204
1.0,0.2,50,1.0,True,True,52.65,187.99,287.35,Run_00205
1.0,0.2,50,1.0,True,False,48.43,118.18,180.63,Run_00206
1.0,0.2,50,1.0,False,True,53.17,257.44,393.54,Run_00207
1.0,0.2,50,1.0,False,False,48.55,153.81,235.12,Run_00208
1.0,0.2,50,2.0,True,True,51.04,155.63,237.86,Run_00209
1.0,0.2,50,2.0,True,False,48.03,98.18,150.05,Run_00210
1.0,0.2,50,2.0,False,True,53.17,257.44,393.54,Run_00211
1.0,0.2,50,2.0,False,False,48.55,153.81,235.12,Run_00212
1.0,0.2,50,3.0,True,True,49.74,127.27,194.51,Run_00213
1.0,0.2,50,3.0,True,False,46.99,81.09,123.93,Run_00214
1.0,0.2,50,3.0,False,True,53.17,257.44,393.54,Run_00215
1.0,0.2,50,3.0,False,False,48.55,153.81,235.12,Run_00216
1.0,0.2,60,1.0,True,True,52.70,187.99,287.35,Run_00217
1.0,0.2,60,1.0,True,False,49.15,127.63,195.09,Run_00218
1.0,0.2,60,1.0,False,True,53.24,258.17,394.65,Run_00219
1.0,0.2,60,1.0,False,False,49.37,164.36,251.24,Run_00220
1.0,0.2,60,2.0,True,True,51.06,154.54,236.19,Run_00221
1.0,0.2,60,2.0,True,False,48.55,105.45,161.16,Run_00222
1.0,0.2,60,2.0,False,True,53.24,258.17,394.65,Run_00223
1.0,0.2,60,2.0,False,False,49.37,164.36,251.24,Run_00224
1.0,0.2,60,3.0,True,True,49.64,127.63,195.07,Run_00225
1.0,0.2,60,3.0,True,False,47.77,89.45,136.72,Run_00226
1.0,0.2,60,3.0,False,True,53.24,258.17,394.65,Run_00227
1.0,0.2,60,3.0,False,False,49.37,164.36,251.24,Run_00228
1.0,0.2,70,1.0,True,True,52.66,188.72,288.46,Run_00229
1.0,0.2,70,1.0,True,False,49.48,129.09,197.31,Run_00230
1.0,0.2,70,1.0,False,True,53.20,258.54,395.21,Run_00231
1.0,0.2,70,1.0,False,False,49.75,166.90,255.14,Run_00232
1.0,0.2,70,2.0,True,True,51.04,154.90,236.75,Run_00233
1.0,0.2,70,2.0,True,False,48.94,106.18,162.28,Run_00234
1.0,0.2,70,2.0,False,True,53.20,258.54,395.21,Run_00235
1.0,0.2,70,2.0,False,False,49.75,166.90,255.14,Run_00236
1.0,0.2,70,3.0,True,True,49.48,127.27,194.51,Run_00237
1.0,0.2,70,3.0,True,False,48.05,88.36,135.05,Run_00238
1.0,0.2,70,3.0,False,True,53.20,258.54,395.21,Run_00239
1.0,0.2,70,3.0,False,False,49.75,166.90,255.14,Run_00240
1.0,0.2,80,1.0,True,True,52.67,189.45,289.57,Run_00241
1.0,0.2,80,1.0,True,False,49.69,132.36,202.31,Run_00242
1.0,0.2,80,1.0,False,True,53.21,258.54,395.21,Run_00243
1.0,0.2,80,1.0,False,False,50.30,172.72,264.03,Run_00244
1.0,0.2,80,2.0,True,True,51.10,155.27,237.30,Run_00245
1.0,0.2,80,2.0,True,False,49.01,110.18,168.39,Run_00246
1.0,0.2,80,2.0,False,True,53.21,258.54,395.21,Run_00247
1.0,0.2,80,2.0,False,False,50.30,172.72,264.03,Run_00248
1.0,0.2,80,3.0,True,True,49.42,127.63,195.07,Run_00249
1.0,0.2,80,3.0,True,False,48.02,90.54,138.38,Run_00250
1.0,0.2,80,3.0,False,True,53.21,258.54,395.21,Run_00251
1.0,0.2,80,3.0,False,False,50.30,172.72,264.03,Run_00252
1.0,0.3,20,1.0,True,True,52.43,190.54,291.24,Run_00253
1.0,0.3,20,1.0,True,False,39.24,79.27,121.16,Run_00254
1.0,0.3,20,1.0,False,True,52.96,258.90,395.77,Run_00255
1.0,0.3,20,1.0,False,False,39.38,92.72,141.74,Run_00256
1.0,0.3,20,2.0,True,True,50.85,154.90,236.76,Run_00257
1.0,0.3,20,2.0,True,False,39.88,59.63,91.16,Run_00258
1.0,0.3,20,2.0,False,True,52.96,258.90,395.77,Run_00259
1.0,0.3,20,2.0,False,False,39.38,92.72,141.74,Run_00260
1.0,0.3,20,3.0,True,True,49.51,129.45,197.85,Run_00261
1.0,0.3,20,3.0,True,False,39.95,49.82,76.15,Run_00262
1.0,0.3,20,3.0,False,True,52.96,258.90,395.77,Run_00263
1.0,0.3,20,3.0,False,False,39.38,92.72,141.74,Run_00264
1.0,0.3,30,1.0,True,True,52.55,191.26,292.35,Run_00265
1.0,0.3,30,1.0,True,False,41.31,81.45,124.49,Run_00266
1.0,0.3,30,1.0,False,True,53.05,258.54,395.21,Run_00267
1.0,0.3,30,1.0,False,False,41.23,96.00,146.72,Run_00268
1.0,0.3,30,2.0,True,True,50.97,154.90,236.76,Run_00269
1.0,0.3,30,2.0,True,False,41.73,64.72,98.92,Run_00270
1.0,0.3,30,2.0,False,True,53.05,258.54,395.21,Run_00271
1.0,0.3,30,2.0,False,False,41.23,96.00,146.72,Run_00272
1.0,0.3,30,3.0,True,True,49.67,129.09,197.29,Run_00273
1.0,0.3,30,3.0,True,False,41.75,52.73,80.84,Run_00274
1.0,0.3,30,3.0,False,True,53.05,258.54,395.21,Run_00275
1.0,0.3,30,3.0,False,False,41.23,96.00,146.72,Run_00276
1.0,0.3,40,1.0,True,True,52.58,191.63,292.91,Run_00277
1.0,0.3,40,1.0,True,False,42.43,81.09,123.94,Run_00278
1.0,0.3,40,1.0,False,True,53.05,258.54,395.21,Run_00279
1.0,0.3,40,1.0,False,False,42.40,97.45,148.97,Run_00280
1.0,0.3,40,2.0,True,True,51.02,155.63,237.87,Run_00281
1.0,0.3,40,2.0,True,False,42.80,68.36,104.49,Run_00282
1.0,0.3,40,2.0,False,True,53.05,258.54,395.21,Run_00283
1.0,0.3,40,2.0,False,False,42.40,97.45,148.97,Run_00284
1.0,0.3,40,3.0,True,True,49.64,129.45,197.85,Run_00285
1.0,0.3,40,3.0,True,False,42.75,56.72,86.71,Run_00286
1.0,0.3,40,3.0,False,True,53.05,258.54,395.21,Run_00287
1.0,0.3,40,3.0,False,False,42.40,97.45,148.97,Run_00288
1.0,0.3,50,1.0,True,True,52.63,191.99,293.46,Run_00289
1.0,0.3,50,1.0,True,False,43.33,82.54,126.17,Run_00290
1.0,0.3,50,1.0,False,True,53.11,258.90,395.77,Run_00291
1.0,0.3,50,1.0,False,False,43.24,101.09,154.53,Run_00292
1.0,0.3,50,2.0,True,True,51.05,154.54,236.19,Run_00293
1.0,0.3,50,2.0,True,False,43.62,70.91,108.37,Run_00294
1.0,0.3,50,2.0,False,True,53.11,258.90,395.77,Run_00295
1.0,0.3,50,2.0,False,False,43.24,101.09,154.53,Run_00296
1.0,0.3,50,3.0,True,True,49.68,128.72,196.74,Run_00297
1.0,0.3,50,3.0,True,False,43.51,57.82,88.37,Run_00298
1.0,0.3,50,3.0,False,True,53.11,258.90,395.77,Run_00299
1.0,0.3,50,3.0,False,False,43.24,101.09,154.53,Run_00300
1.0,0.3,60,1.0,True,True,52.50,190.54,291.24,Run_00301
1.0,0.3,60,1.0,True,False,43.63,86.18,131.72,Run_00302
1.0,0.3,60,1.0,False,True,53.03,258.17,394.65,Run_00303
1.0,0.3,60,1.0,False,False,43.62,106.18,162.31,Run_00304
1.0,0.3,60,2.0,True,True,50.94,154.54,236.19,Run_00305
1.0,0.3,60,2.0,True,False,43.56,72.00,110.04,Run_00306
1.0,0.3,60,2.0,False,True,53.03,258.17,394.65,Run_00307
1.0,0.3,60,2.0,False,False,43.62,106.18,162.31,Run_00308
1.0,0.3,60,3.0,True,True,49.50,128.36,196.18,Run_00309
1.0,0.3,60,3.0,True,False,43.49,59.63,91.14,Run_00310
1.0,0.3,60,3.0,False,True,53.03,258.17,394.65,Run_00311
1.0,0.3,60,3.0,False,False,43.62,106.18,162.31,Run_00312
1.0,0.3,70,1.0,True,True,52.52,190.54,291.24,Run_00313
1.0,0.3,70,1.0,True,False,43.78,87.27,133.39,Run_00314
1.0,0.3,70,1.0,False,True,53.07,258.17,394.65,Run_00315
1.0,0.3,70,1.0,False,False,43.94,107.63,164.53,Run_00316
1.0,0.3,70,2.0,True,True,50.93,154.54,236.19,Run_00317
1.0,0.3,70,2.0,True,False,43.86,72.72,111.15,Run_00318
1.0,0.3,70,2.0,False,True,53.07,258.17,394.65,Run_00319
1.0,0.3,70,2.0,False,False,43.94,107.63,164.53,Run_00320
1.0,0.3,70,3.0,True,True,49.48,127.99,195.63,Run_00321
1.0,0.3,70,3.0,True,False,43.73,60.72,92.81,Run_00322
1.0,0.3,70,3.0,False,True,53.07,258.17,394.65,Run_00323
1.0,0.3,70,3.0,False,False,43.94,107.63,164.53,Run_00324
1.0,0.3,80,1.0,True,True,52.56,190.54,291.24,Run_00325
1.0,0.3,80,1.0,True,False,44.32,91.63,140.06,Run_00326
1.0,0.3,80,1.0,False,True,53.08,258.17,394.65,Run_00327
1.0,0.3,80,1.0,False,False,44.36,112.36,171.76,Run_00328
1.0,0.3,80,2.0,True,True,51.00,154.54,236.19,Run_00329
1.0,0.3,80,2.0,True,False,44.30,76.36,116.71,Run_00330
1.0,0.3,80,2.0,False,True,53.08,258.17,394.65,Run_00331
1.0,0.3,80,2.0,False,False,44.36,112.36,171.76,Run_00332
1.0,0.3,80,3.0,True,True,49.62,128.72,196.74,Run_00333
1.0,0.3,80,3.0,True,False,44.10,64.72,98.92,Run_00334
1.0,0.3,80,3.0,False,True,53.08,258.17,394.65,Run_00335
1.0,0.3,80,3.0,False,False,44.36,112.36,171.76,Run_00336
1.0,0.4,20,1.0,True,True,52.45,190.54,291.24,Run_00337
1.0,0.4,20,1.0,True,False,36.80,62.18,95.68,Run_00338
1.0,0.4,20,1.0,False,True,52.93,257.81,394.10,Run_00339
1.0,0.4,20,1.0,False,False,36.58,71.27,109.68,Run_00340
1.0,0.4,20,2.0,True,True,50.72,154.18,235.65,Run_00341
1.0,0.4,20,2.0,True,False,37.18,46.54,71.62,Run_00342
1.0,0.4,20,2.0,False,True,52.93,257.81,394.10,Run_00343
1.0,0.4,20,2.0,False,False,36.58,71.27,109.68,Run_00344
1.0,0.4,20,3.0,True,True,49.44,129.09,197.29,Run_00345
1.0,0.4,20,3.0,True,False,37.54,38.91,59.88,Run_00346
1.0,0.4,20,3.0,False,True,52.93,257.81,394.10,Run_00347
1.0,0.4,20,3.0,False,False,36.58,71.27,109.68,Run_00348
1.0,0.4,30,1.0,True,True,52.47,191.63,292.91,Run_00349
1.0,0.4,30,1.0,True,False,38.41,62.18,95.03,Run_00350
1.0,0.4,30,1.0,False,True,52.95,258.17,394.65,Run_00351
1.0,0.4,30,1.0,False,False,38.18,71.63,109.48,Run_00352
1.0,0.4,30,2.0,True,True,50.89,155.27,237.31,Run_00353
1.0,0.4,30,2.0,True,False,38.88,49.45,75.58,Run_00354
1.0,0.4,30,2.0,False,True,52.95,258.17,394.65,Run_00355
1.0,0.4,30,2.0,False,False,38.18,71.63,109.48,Run_00356
1.0,0.4,30,3.0,True,True,49.54,129.45,197.85,Run_00357
1.0,0.4,30,3.0,True,False,39.16,39.27,60.29,Run_00358
1.0,0.4,30,3.0,False,True,52.95,258.17,394.65,Run_00359
1.0,0.4,30,3.0,False,False,38.18,71.63,109.48,Run_00360
1.0,0.4,40,1.0,True,True,52.47,191.99,293.46,Run_00361
1.0,0.4,40,1.0,True,False,39.34,67.27,102.82,Run_00362
1.0,0.4,40,1.0,False,True,52.92,258.17,394.65,Run_00363
1.0,0.4,40,1.0,False,False,39.15,78.91,120.62,Run_00364
1.0,0.4,40,2.0,True,True,50.92,155.63,237.87,Run_00365
1.0,0.4,40,2.0,True,False,39.98,56.36,86.15,Run_00366
1.0,0.4,40,2.0,False,True,52.92,258.17,394.65,Run_00367
1.0,0.4,40,2.0,False,False,39.15,78.91,120.62,Run_00368
1.0,0.4,40,3.0,True,True,49.57,130.54,199.52,Run_00369
1.0,0.4,40,3.0,True,False,40.11,44.73,68.37,Run_00370
1.0,0.4,40,3.0,False,True,52.92,258.17,394.65,Run_00371
1.0,0.4,40,3.0,False,False,39.15,78.91,120.62,Run_00372
1.0,0.4,50,1.0,True,True,52.51,191.99,293.46,Run_00373
1.0,0.4,50,1.0,True,False,39.84,66.54,101.71,Run_00374
1.0,0.4,50,1.0,False,True,52.98,258.90,395.77,Run_00375
1.0,0.4,50,1.0,False,False,39.66,79.27,121.18,Run_00376
1.0,0.4,50,2.0,True,True,51.00,154.54,236.20,Run_00377
1.0,0.4,50,2.0,True,False,40.46,56.36,86.15,Run_00378
1.0,0.4,50,2.0,False,True,52.98,258.90,395.77,Run_00379
1.0,0.4,50,2.0,False,False,39.66,79.27,121.18,Run_00380
1.0,0.4,50,3.0,True,True,49.67,130.18,198.96,Run_00381
1.0,0.4,50,3.0,True,False,40.55,45.45,69.48,Run_00382
1.0,0.4,50,3.0,False,True,52.98,258.90,395.77,Run_00383
1.0,0.4,50,3.0,False,False,39.66,79.27,121.18,Run_00384
1.0,0.4,60,1.0,True,True,52.48,191.63,292.91,Run_00385
1.0,0.4,60,1.0,True,False,39.99,66.54,101.71,Run_00386
