Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.041839770771916,Digging,Traveling,0.0,0.0,5.041839770771916,Digging,Traveling,0.0
2,08:15,4.580357653441588,1.145089413360397,0.0,Charging,Serving CEV,0.0,0.0,5.141680237812048,Digging,Idle,-1.145089413360397
3,08:30,1.911920913986059e-13,1.1450894133604448,5.141680237812048,Digging,Idle,-1.688959454347981e-10,-4.222398635869952e-11,4.941799685323024,Digging,Idle,-1.1450894134026688
4,08:45,0.0,1.1450894133604448,4.941799685323024,Digging,Idle,8.0,1.999999999957776,0.0,Charging,Serving CEV,0.8549105865973312
5,09:00,7.781328463643183,3.0904215292712403,0.0,Charging,Serving CEV,0.0,1.999999999957776,4.900995245099925,Digging,Idle,-1.0904215293134643
6,09:15,0.0,3.0904215292712403,4.900995245099925,Digging,Idle,8.0,3.999999999957776,0.0,Charging,Serving CEV,0.9095784706865357
7,09:30,6.354346128338896,4.679008061355964,0.0,Charging,Serving CEV,0.0,3.999999999957776,4.426768362356417,Traveling,Idle,-0.6790080613981884
8,09:45,0.0,4.679008061355964,4.426768362356417,Traveling,Idle,8.0,5.999999999957776,0.0,Charging,Serving CEV,1.3209919386018116
9,10:00,0.0,4.679008061355964,4.642880597441433,Digging,Idle,0.0,5.999999999957776,4.642880597441433,Digging,Idle,1.3209919386018116
10,10:15,0.0,4.679008061355964,4.6685519687221,Digging,Idle,0.0,5.999999999957776,3.4839388421467086,Loading/Swinging,Idle,1.3209919386018116
11,10:30,0.0,4.679008061355964,4.783547634963451,Digging,Idle,0.0,5.999999999957776,4.6685519687221,Digging,Idle,1.3209919386018116
12,10:45,8.000000000000004,6.679008061355965,0.0,Charging,Serving CEV,8.0,7.999999999957776,0.0,Charging,Serving CEV,1.3209919386018107
13,11:00,0.0,6.679008061355965,4.968817269427966,Digging,Idle,0.0,7.999999999957776,4.783547634963451,Digging,Traveling,1.3209919386018107
14,11:15,0.0,6.679008061355965,5.110387932390597,Traveling,Idle,0.0,7.999999999957776,5.110387932390597,Traveling,Charging (grid),1.3209919386018107
15,11:30,0.0,6.679008061355965,3.4839388421467086,Loading/Swinging,Idle,0.0,7.999999999957776,4.968817269427966,Digging,Charging (grid),1.3209919386018107
16,11:45,0.0,6.679008061355965,3.357828205401719,Loading/Swinging,Idle,0.0,7.999999999957776,4.7630522343219885,Digging,Charging (grid),1.3209919386018107
17,12:00,8.0,8.679008061355965,0.0,Charging,Serving CEV,0.0,7.999999999957776,0.0,,Charging (grid),-0.6790080613981893
18,12:15,8.0,10.679008061355965,0.0,Charging,Serving CEV,0.0,7.999999999957776,0.0,,Charging (grid),-2.6790080613981893
19,12:30,0.0,10.679008061355965,0.0,,Traveling,0.0,7.999999999957776,0.0,,Charging (grid),-2.6790080613981893
20,12:45,0.0,10.679008061355965,0.0,,Charging (grid),0.0,7.999999999957776,0.0,,Charging (grid),-2.6790080613981893
21,13:00,0.0,10.679008061355965,0.0,,Charging (grid),0.0,7.999999999957776,0.0,,Charging (grid),-2.6790080613981893
22,13:15,0.0,10.679008061355965,0.0,,Charging (grid),0.0,7.999999999957776,0.0,,Charging (grid),-2.6790080613981893
23,13:30,0.0,10.679008061355965,0.0,,Charging (grid),0.0,7.999999999957776,0.0,,Traveling,-2.6790080613981893
24,13:45,0.0,10.679008061355965,0.0,,Charging (grid),6.897491225284563,9.724372806278916,0.0,Charging,Serving CEV,-0.9546352550770489
25,14:00,0.0,10.679008061355965,3.2950975045997764,Loading/Swinging,Charging (grid),0.0,9.724372806278916,4.712071366234001,Digging,Idle,-0.9546352550770489
26,14:15,0.0,10.679008061355965,2.925206715738025,Loading/Swinging,Charging (grid),0.0,9.724372806278916,4.312707823393034,Digging,Idle,-0.9546352550770489
27,14:30,0.0,10.679008061355965,5.125813217042515,Traveling,Charging (grid),0.0,9.724372806278916,5.125813217042515,Traveling,Idle,-0.9546352550770489
28,14:45,0.0,10.679008061355965,4.7630522343219885,Digging,Charging (grid),0.0,9.724372806278916,4.66843713466284,Digging,Idle,-0.9546352550770489
29,15:00,0.0,10.679008061355965,0.0,Idle,Charging (grid),8.0,11.724372806278916,0.0,Charging,Serving CEV,1.045364744922951
30,15:15,0.0,10.679008061355965,3.1194280802517316,Loading/Swinging,Charging (grid),0.0,11.724372806278916,3.357828205401719,Loading/Swinging,Idle,1.045364744922951
31,15:30,0.0,10.679008061355965,3.13332668500209,Loading/Swinging,Charging (grid),0.0,11.724372806278916,3.2950975045997764,Loading/Swinging,Idle,1.045364744922951
32,15:45,0.0,10.679008061355965,4.712071366234001,Digging,Charging (grid),8.0,13.724372806278916,0.0,Charging,Serving CEV,3.045364744922951
33,16:00,0.0,10.679008061355965,4.5110889657915525,Traveling,Traveling,0.0,13.724372806278916,2.925206715738025,Loading/Swinging,Idle,3.045364744922951
34,16:15,8.0,12.679008061355965,0.0,Charging,Serving CEV,0.0,13.724372806278916,4.5110889657915525,Traveling,Idle,1.045364744922951
35,16:30,0.0,12.679008061355965,4.312707823393034,Digging,Idle,0.0,13.724372806278916,3.1194280802517316,Loading/Swinging,Idle,1.045364744922951
36,16:45,0.0,12.679008061355965,4.66843713466284,Digging,Idle,0.0,13.724372806278916,3.13332668500209,Loading/Swinging,Idle,1.045364744922951
37,17:00,8.0,14.679008061355965,0.0,Charging,Serving CEV,8.0,15.724372806278916,0.0,Charging,Serving CEV,1.045364744922951
38,17:15,8.0,16.679008061355965,0.0,Charging,Serving CEV,8.0,17.724372806278915,0.0,Charging,Serving CEV,1.0453647449229493
39,17:30,6.862350772074727,18.39459575437465,0.0,Charging,Serving CEV,8.0,19.724372806278915,0.0,Charging,Serving CEV,1.3297770519042658
40,17:45,7.638823643575013,20.3043016652684,0.0,Charging,Serving CEV,8.0,21.724372806278915,0.0,Charging,Serving CEV,1.4200711410105136
41,18:00,8.0,22.3043016652684,0.0,Charging,Serving CEV,8.0,23.724372806278915,0.0,Charging,Serving CEV,1.4200711410105136
42,18:15,7.176904018759207,24.0985276699582,0.0,Charging,Serving CEV,1.1976571092412471,24.023787083589227,0.0,Charging,Serving CEV,-0.07474058636897496
43,18:30,0.0,24.0985276699582,0.0,,Traveling,0.0,24.023787083589227,0.0,,Idle,-0.07474058636897496
44,18:45,0.0,24.0985276699582,0.0,,Idle,0.0,24.023787083589227,0.0,,Traveling,-0.07474058636897496
45,19:00,0.0,24.0985276699582,0.0,,Idle,0.0,24.023787083589227,0.0,,Idle,-0.07474058636897496
46,19:15,0.0,24.0985276699582,0.0,,Idle,0.0,24.023787083589227,0.0,,Idle,-0.07474058636897496
47,19:30,0.0,24.0985276699582,0.0,,Idle,0.0,24.023787083589227,0.0,,Idle,-0.07474058636897496
48,19:45,0.0,24.0985276699582,0.0,,Idle,0.0,24.023787083589227,0.0,,Idle,-0.07474058636897496
49,20:00,0.0,24.0985276699582,0.0,,Idle,0.0,24.023787083589227,0.0,,Idle,-0.07474058636897496
50,20:15,0.0,24.0985276699582,0.0,,Idle,0.0,24.023787083589227,0.0,,Idle,-0.07474058636897496
51,20:30,0.0,24.0985276699582,0.0,,Idle,0.0,24.023787083589227,0.0,,Idle,-0.07474058636897496
52,20:45,0.0,24.0985276699582,0.0,,Idle,0.0,24.023787083589227,0.0,,Idle,-0.07474058636897496
53,21:00,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
54,21:15,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
55,21:30,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
56,21:45,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
57,22:00,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
58,22:15,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
59,22:30,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
60,22:45,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
61,23:00,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
62,23:15,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
63,23:30,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
64,23:45,0.0,24.0985276699582,0.0,,Idle,0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
65,00:00,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
66,00:15,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
67,00:30,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
68,00:45,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
69,01:00,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
70,01:15,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
71,01:30,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
72,01:45,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
73,02:00,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
74,02:15,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
75,02:30,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
76,02:45,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
77,03:00,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
78,03:15,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
79,03:30,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
80,03:45,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
81,04:00,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
82,04:15,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
83,04:30,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
84,04:45,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
85,05:00,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
86,05:15,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
87,05:30,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
88,05:45,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
89,06:00,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
90,06:15,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
91,06:30,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
92,06:45,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
93,07:00,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
94,07:15,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
95,07:30,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
96,07:45,0.0,24.0985276699582,0.0,,Charging (grid),0.0,24.023787083589227,0.0,,Charging (grid),-0.07474058636897496
97,08:00,0.0,24.0985276699582,4.518065004675826,Digging,Traveling,0.0,24.023787083589227,4.518065004675826,Digging,Traveling,-0.07474058636897496
98,08:15,0.0,24.0985276699582,4.58170777977596,Digging,Idle,0.0,24.023787083589227,4.58170777977596,Digging,Idle,-0.07474058636897496
99,08:30,-2.6347617358503417e-14,24.098527669958195,5.034776554052289,Traveling,Idle,0.0,24.023787083589227,5.034776554052289,Traveling,Idle,-0.07474058636896785
100,08:45,0.0,24.098527669958195,3.0614853590087314,Loading/Swinging,Idle,1.6076606712545072e-9,24.02378708399114,4.897877420943581,Digging,Idle,-0.07474058596705291
101,09:00,8.0,26.098527669958195,0.0,Charging,Serving CEV,8.0,26.02378708399114,0.0,Charging,Serving CEV,-0.07474058596705291
102,09:15,0.0,26.098527669958195,4.897877420943581,Digging,Idle,8.0,28.02378708399114,0.0,Charging,Serving CEV,1.925259414032947
103,09:30,3.7365390720598413,27.032662437973155,0.0,Charging,Serving CEV,0.0,28.02378708399114,4.60461399750261,Digging,Idle,0.9911246460179868
104,09:45,7.99999999999999,29.03266243797315,0.0,Charging,Serving CEV,0.0,28.02378708399114,4.703909665362781,Digging,Idle,-1.0088753539820097
105,10:00,0.0,29.03266243797315,4.60461399750261,Digging,Idle,0.0,28.02378708399114,4.765430011172373,Digging,Idle,-1.0088753539820097
106,10:15,0.0,29.03266243797315,4.703909665362781,Digging,Idle,7.999999999999998,30.02378708399114,0.0,Charging,Serving CEV,0.9911246460179903
107,10:30,0.0,29.03266243797315,4.836234746071242,Traveling,Idle,0.0,30.02378708399114,4.836234746071242,Traveling,Idle,0.9911246460179903
108,10:45,7.999999999999934,31.032662437973134,0.0,Charging,Serving CEV,0.0,30.02378708399114,4.786892276199556,Digging,Idle,-1.008875353981992
109,11:00,0.0,31.032662437973134,4.765430011172373,Digging,Idle,8.0,32.02378708399114,0.0,Charging,Serving CEV,0.9911246460180045
110,11:15,0.0,31.032662437973134,4.786892276199556,Digging,Idle,0.0,32.02378708399114,4.585437341411096,Digging,Idle,0.9911246460180045
111,11:30,0.0,31.032662437973134,4.585437341411096,Digging,Idle,0.0,32.02378708399114,4.586049890274268,Digging,Idle,0.9911246460180045
112,11:45,0.0,31.032662437973134,4.586049890274268,Digging,Idle,0.0,32.02378708399114,4.8930745934995254,Digging,Idle,0.9911246460180045
113,12:00,8.0,33.03266243797313,0.0,Charging,Serving CEV,8.0,34.02378708399114,0.0,Charging,Serving CEV,0.9911246460180081
114,12:15,5.912253657253217,34.510725852286434,0.0,Charging,Serving CEV,5.119353790292486,35.30362553156426,0.0,Charging,Serving CEV,0.7928996792778236
115,12:30,0.0,34.510725852286434,0.0,,Traveling,8.0,37.30362553156426,0.0,Charging,Serving CEV,2.7928996792778236
116,12:45,0.0,34.510725852286434,0.0,,Charging (grid),3.8681215674041884,38.270655923415305,0.0,Charging,Serving CEV,3.7599300711288706
117,13:00,0.0,34.510725852286434,0.0,,Charging (grid),0.0,38.270655923415305,0.0,,Idle,3.7599300711288706
118,13:15,0.0,34.510725852286434,0.0,,Charging (grid),0.0,38.270655923415305,0.0,,Idle,3.7599300711288706
119,13:30,0.0,34.510725852286434,0.0,,Charging (grid),0.0,38.270655923415305,0.0,,Idle,3.7599300711288706
120,13:45,0.0,34.510725852286434,0.0,,Charging (grid),0.0,38.270655923415305,0.0,,Idle,3.7599300711288706
121,14:00,0.0,34.510725852286434,5.084977169362814,Traveling,Charging (grid),0.0,38.270655923415305,5.084977169362814,Traveling,Idle,3.7599300711288706
122,14:15,0.0,34.510725852286434,4.8930745934995254,Digging,Charging (grid),0.0,38.270655923415305,5.029136941310321,Digging,Idle,3.7599300711288706
123,14:30,0.0,34.510725852286434,5.029136941310321,Digging,Charging (grid),7.999999999991731,40.27065592341324,0.0,Charging,Serving CEV,5.759930071126803
124,14:45,0.0,34.510725852286434,5.120468365914955,Digging,Charging (grid),0.0,40.27065592341324,5.120468365914955,Digging,Idle,5.759930071126803
125,15:00,0.0,34.510725852286434,0.0,Idle,Charging (grid),0.0,40.27065592341324,3.0614853590087314,Loading/Swinging,Idle,5.759930071126803
126,15:15,0.0,34.510725852286434,3.251087797041463,Loading/Swinging,Charging (grid),0.0,40.27065592341324,3.251087797041463,Loading/Swinging,Idle,5.759930071126803
127,15:30,0.0,34.510725852286434,5.65084135472186,Traveling,Charging (grid),0.0,40.27065592341324,5.65084135472186,Traveling,Idle,5.759930071126803
128,15:45,0.0,34.510725852286434,0.0,Idle,Traveling,8.0,42.27065592341324,0.0,Charging,Serving CEV,7.759930071126803
