day,step,clock,cev,p_dig_kW,p_load_kW,p_trav_kW,p_idle_kW,activity_executed,soe_cev_kWh,soe_mcs_kWh,infeasible_flag
1,1,08:00,1,4.2026,0.0,0.0,0.0,Digging,13.74935,250.0,false
1,2,08:15,1,0.0,0.0,0.0,0.0,Charging,14.8,248.83584487534515,false
1,3,08:30,1,5.2098,0.0,0.0,0.0,Digging,13.49755,248.83584487534515,false
1,4,08:45,1,5.3389,0.0,0.0,0.0,Digging,12.162825,248.83584487534515,false
1,5,09:00,1,0.0,0.0,0.0,0.5059,Charging,14.03635,246.7305817174504,false
1,6,09:15,1,3.4832,0.0,0.0,0.0,Digging,13.16555,246.7305817174504,false
1,7,09:30,1,0.0,0.0,4.2765,0.0,Traveling,12.096425,246.7305817174504,false
1,8,09:45,1,0.0,0.0,0.0,0.061,Charging,14.081175,244.62531855955567,false
1,9,10:00,1,4.2026,0.0,0.0,0.0,Digging,13.030525,244.62531855955567,false
1,10,10:15,1,4.8277,0.0,0.0,0.0,Digging,11.8236,244.62531855955567,false
1,11,10:30,1,0.0,5.8726,0.0,0.0,Loading/Swinging,10.355450000000001,244.62531855955567,false
1,12,10:45,1,0.0,0.0,0.0,0.2481,Charging,11.950398684210537,242.88113573407088,false
1,13,11:00,1,4.8544,0.0,0.0,0.0,Digging,10.736798684210537,242.88113573407088,false
1,14,11:15,1,0.0,0.0,4.6559,0.0,Traveling,9.572823684210537,242.88113573407088,false
1,15,11:30,1,5.3389,0.0,0.0,0.0,Digging,8.238098684210536,242.88113573407088,false
1,16,11:45,1,5.4411,0.0,0.0,0.0,Digging,6.8778236842105365,242.88113573407088,false
1,17,12:00,1,0.0,0.0,0.0,0.0,Charging,8.877823684210536,240.77587257617614,false
1,18,12:15,1,0.0,0.0,0.0,0.0,Charging,10.877823684210536,238.6706094182814,false
1,19,12:30,1,0.0,0.0,0.0,0.0,Charging,12.877823684210536,236.56534626038666,false
1,20,12:45,1,0.0,0.0,0.0,0.0,,12.877823684210536,236.56534626038666,false
1,21,13:00,1,0.0,0.0,0.0,0.0,,12.877823684210536,237.03912200862155,false
1,22,13:15,1,0.0,0.0,0.0,0.0,,12.877823684210536,237.51289775685643,false
1,23,13:30,1,0.0,0.0,0.0,0.0,,12.877823684210536,237.98667350509132,false
1,24,13:45,1,0.0,0.0,0.0,0.0,,12.877823684210536,238.4604492533262,false
1,25,14:00,1,0.0,4.3319,0.0,0.0,Loading/Swinging,11.794848684210537,238.9342250015611,false
1,26,14:15,1,0.0,5.8726,0.0,0.0,Loading/Swinging,10.326698684210537,239.41437357039234,false
1,27,14:30,1,0.0,0.0,4.6066,0.0,Traveling,9.175048684210537,239.90955815030392,false
1,28,14:45,1,4.6773,0.0,0.0,0.0,Digging,8.005723684210537,240.4047427302155,false
1,29,15:00,1,0.0,0.0,0.0,0.0,Idle,8.005723684210537,240.89992731012708,false
1,30,15:15,1,4.9634,0.0,0.0,0.0,Digging,6.764873684210537,241.39511189003866,false
1,31,15:30,1,0.0,2.5796,0.0,0.0,Loading/Swinging,6.119973684210537,241.89029646995024,false
1,32,15:45,1,0.0,3.4034,0.0,0.0,Loading/Swinging,5.269123684210537,242.38548104986182,false
