day,step,clock,status,objective,gap_percent,solve_time_s
1,1,08:00,TIME_LIMIT,92.15252821441284,38.19005958635762,1200.177895307541
1,2,08:15,TIME_LIMIT,70.50984090572196,8.675668776254266,1200.1550462245941
1,3,08:30,TIME_LIMIT,65.1416694886197,8.593975848394155,1200.0457653999329
1,4,08:45,TIME_LIMIT,64.85845301296972,7.544533799298009,1200.1734387874603
1,5,09:00,TIME_LIMIT,64.27595573925308,6.334488612423157,1200.1161904335022
1,6,09:15,TIME_LIMIT,63.96956699869733,3.9116576257594593,1200.2264301776886
1,7,09:30,TIME_LIMIT,63.76672446220188,2.927529667697216,1200.1630837917328
1,8,09:45,OPTIMAL,63.77978390353445,0.9997929522556033,625.1912505626678
1,9,10:00,OPTIMAL,63.618527345198515,0.9999509439796489,437.9470725059509
1,10,10:15,OPTIMAL,63.86264290067844,0.9880095562987197,36.38292455673218
1,11,10:30,OPTIMAL,59.05810330994281,0.9953271681693712,38.845624923706055
1,12,10:45,OPTIMAL,58.888775222707245,0.9999280726620225,33.40799021720886
1,13,11:00,OPTIMAL,58.698367938286594,0.9998490897097414,10.234063148498535
1,14,11:15,OPTIMAL,58.31946385757992,0.9955955197926797,16.777292728424072
1,15,11:30,OPTIMAL,58.83495067187984,0.4134840053543968,44.6436128616333
1,16,11:45,OPTIMAL,58.52288554886383,0.9942785517454943,20.796075105667114
1,17,12:00,OPTIMAL,58.56718286089602,0.03408717794838821,25.560429096221924
1,18,12:15,OPTIMAL,58.130562002778916,0.9705638844855875,16.91867709159851
1,19,12:30,OPTIMAL,58.09313365963388,0.9890124399587765,9.551156282424927
1,20,12:45,OPTIMAL,58.131631641543365,0.9786967306586088,10.436344385147095
1,21,13:00,OPTIMAL,57.9946966403493,0.9263957295713131,3.2405779361724854
1,22,13:15,OPTIMAL,57.89429873835187,0.9596594244818384,1.4866807460784912
1,23,13:30,OPTIMAL,52.87772726951379,0.3116215555648843,1.561621904373169
1,24,13:45,OPTIMAL,52.6028153947555,0.737453084219703,1.8615145683288574
1,25,14:00,OPTIMAL,52.47741897735461,0.8352933583056854,0.9830241203308105
1,26,14:15,OPTIMAL,52.867665512262825,0.776524752297221,1.5562407970428467
1,27,14:30,OPTIMAL,53.085168208282234,0.5827983795726622,1.377399206161499
1,28,14:45,OPTIMAL,52.96702982283411,0.23736010114089207,1.0407466888427734
1,29,15:00,OPTIMAL,52.8829832743758,0.1285331006113308,0.8543550968170166
