Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.2026,Digging,Traveling,0.0,0.0,4.2026,Digging,Idle,0.0
2,08:15,4.4237894736884495,1.1059473684221124,0.7188,Charging,Serving CEV,0.0,0.0,4.2582,Digging,Traveling,-1.1059473684221124
3,08:30,0.0,1.1059473684221124,4.7425,Digging,Idle,0.0,0.0,4.8544,Digging,Idle,-1.1059473684221124
4,08:45,0.0,1.1059473684221124,4.4919,Digging,Idle,0.0,0.0,4.4919,Digging,Idle,-1.1059473684221124
5,09:00,5.575274238223083,2.499765927977883,0.4879,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,-0.499765927977883
6,09:15,0.0,2.499765927977883,4.5629,Digging,Idle,8.0,4.0,0.4879,Charging,Serving CEV,1.500234072022117
7,09:30,8.000000000000083,4.499765927977904,0.0,Charging,Serving CEV,0.0,4.0,4.6083,Traveling,Idle,-0.4997659279779043
8,09:45,0.0,4.499765927977904,5.3364,Traveling,Idle,0.0,4.0,5.1226,Digging,Idle,-0.4997659279779043
9,10:00,0.0,4.499765927977904,4.7843,Digging,Idle,8.0,6.0,0.0,Charging,Serving CEV,1.5002340720220957
10,10:15,0.0,4.499765927977904,4.8905,Digging,Idle,0.0,6.0,4.7809,Digging,Idle,1.5002340720220957
11,10:30,0.0,4.499765927977904,4.4919,Digging,Idle,0.0,6.0,4.2582,Digging,Idle,1.5002340720220957
12,10:45,8.0,6.499765927977904,0.061,Charging,Serving CEV,8.0,8.0,0.1325,Charging,Serving CEV,1.5002340720220957
13,11:00,0.0,6.499765927977904,4.2582,Digging,Idle,0.0,8.0,4.4919,Digging,Idle,1.5002340720220957
14,11:15,0.0,6.499765927977904,4.6483,Traveling,Idle,0.0,8.0,5.0591,Traveling,Idle,1.5002340720220957
