replan_at,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45
08:00,13.572,12.343,11.115,9.886,11.886,10.405,9.176,7.948,6.719,8.719,7.491,6.009,4.781,5.417,4.188,2.96,4.96,4.96,6.96,8.96,10.96,11.088,11.088,11.088,9.86,8.378,7.591,6.804,6.804,6.016,5.229,3.747,2.96,2.96,3.747,2.96,4.8,6.8,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
08:15,13.572,12.345,11.08,9.815,10.49,9.253,7.988,6.723,5.458,7.458,6.193,4.956,3.691,2.96,2.96,2.96,2.96,2.96,4.8,6.8,8.8,10.8,12.8,14.8,13.535,12.27,11.033,9.768,9.768,9.037,8.307,7.576,6.338,6.338,5.608,4.877,6.8,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
08:30,13.572,12.345,11.186,10.007,12.007,10.724,9.545,8.367,7.189,9.189,8.01,6.727,8.727,7.548,6.743,5.938,5.938,5.938,5.938,6.8,8.8,10.8,12.8,14.8,13.622,12.338,11.16,9.981,11.981,11.176,10.371,9.087,8.282,8.282,7.476,7.476,7.476,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
08:45,13.572,12.345,11.186,9.994,11.125,9.903,8.692,7.481,6.27,8.27,7.06,5.838,4.627,4.627,3.793,2.96,2.96,2.96,4.8,6.8,8.8,10.8,12.8,14.8,13.589,12.367,11.156,10.323,10.323,9.49,8.656,7.434,8.844,10.844,10.011,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
09:00,13.572,12.345,11.186,9.994,11.126,9.846,8.579,7.311,6.043,8.043,6.775,5.495,4.228,2.96,4.228,2.96,2.96,2.96,2.96,2.96,3.202,5.202,7.202,9.202,7.934,6.654,5.892,5.13,5.13,4.367,3.605,5.605,7.605,6.325,5.562,4.8,6.8,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
09:15,13.572,12.345,11.186,9.994,11.126,9.908,8.716,7.524,6.331,6.331,5.139,3.921,5.827,4.99,3.797,2.96,2.96,2.96,4.8,6.8,8.8,10.8,12.8,14.8,13.608,12.39,11.197,10.36,11.723,10.53,9.693,8.475,10.475,12.475,11.637,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
09:30,13.572,12.345,11.186,9.994,11.126,9.908,9.241,8.021,6.8,7.76,6.54,5.401,4.18,2.96,4.18,2.96,4.96,6.96,8.527,8.527,8.527,8.527,8.527,8.527,7.307,6.168,4.948,4.236,6.236,5.523,4.811,3.672,2.96,4.96,4.248,6.248,8.248,10.248,12.248,14.248,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
09:45,13.572,12.345,11.186,9.994,11.126,9.908,9.241,11.107,9.878,8.649,7.42,6.287,6.287,5.057,3.828,3.035,3.035,3.035,3.035,3.035,3.035,4.085,6.085,8.085,6.856,5.723,4.494,3.264,5.264,4.471,3.679,5.679,4.546,3.753,2.96,4.8,6.8,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
10:00,13.572,12.345,11.186,9.994,11.126,9.908,9.241,11.107,9.87,8.633,8.633,8.633,7.396,6.326,5.089,3.852,3.852,3.852,4.8,6.8,8.8,10.8,12.8,14.8,13.563,12.326,11.256,10.019,12.019,11.275,10.531,9.788,8.718,10.287,9.544,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
10:15,13.572,12.345,11.186,9.994,11.126,9.908,9.241,11.107,9.87,8.822,7.622,7.804,6.561,5.361,4.16,2.96,2.96,2.96,4.8,6.8,8.8,10.8,12.8,14.8,13.6,12.356,11.156,10.344,12.344,11.532,10.72,12.72,11.477,11.477,10.665,9.853,9.853,9.853,9.853,9.853,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
10:30,13.572,12.345,11.186,9.994,11.126,9.908,9.241,11.107,9.87,8.822,7.624,6.456,6.456,5.307,4.159,3.011,3.011,3.011,3.011,3.011,3.011,3.129,5.129,7.129,5.981,4.812,3.664,2.96,4.24,3.536,5.536,4.832,3.664,2.96,3.664,2.96,4.8,6.8,8.8,10.8,12.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
10:45,13.572,12.345,11.186,9.994,11.126,9.908,9.241,11.107,9.87,8.822,7.624,6.32,8.32,7.143,5.967,4.79,4.79,4.79,4.79,4.79,6.207,8.207,8.207,8.207,7.03,5.817,4.995,3.818,5.818,4.996,4.173,2.96,4.605,3.783,2.96,4.96,6.8,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
