Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.78,Digging,Traveling,0.0,0.0,4.7653,Digging,Idle,0.0
2,08:15,0.0,0.0,4.5629,Digging,Idle,0.0,0.0,4.9351,Digging,Traveling,0.0
3,08:30,4.063052631578911,1.0157631578947277,1.3131,Charging,Serving CEV,-2.227551476607914e-12,-5.568878691519785e-13,4.7653,Digging,Idle,-1.0157631578952846
4,08:45,0.0,1.0157631578947277,5.3389,Digging,Idle,-4.7787453416015755e-11,-1.2503751223155917e-11,5.2098,Digging,Idle,-1.0157631579072315
5,09:00,8.0,3.0157631578947277,1.3131,Charging,Serving CEV,8.0,1.9999999999874962,0.0,Charging,Serving CEV,-1.0157631579072315
6,09:15,0.0,3.0157631578947277,5.1226,Digging,Idle,8.0,3.9999999999874962,0.7188,Charging,Serving CEV,0.9842368420927685
7,09:30,7.999999999990913,5.015763157892456,0.0,Charging,Serving CEV,0.0,3.9999999999874962,4.5721,Traveling,Idle,-1.01576315790496
8,09:45,0.0,5.015763157892456,4.2765,Traveling,Idle,8.0,5.999999999987496,0.2481,Charging,Serving CEV,0.98423684209504
9,10:00,0.0,5.015763157892456,5.8726,Loading/Swinging,Idle,0.0,5.999999999987496,5.1226,Digging,Idle,0.98423684209504
10,10:15,0.0,5.015763157892456,4.7843,Digging,Idle,0.0,5.999999999987496,4.9351,Digging,Idle,0.98423684209504
11,10:30,0.0,5.015763157892456,4.9634,Digging,Idle,0.0,5.999999999987496,4.1586,Loading/Swinging,Idle,0.98423684209504
12,10:45,7.999999999999999,7.015763157892456,0.0,Charging,Serving CEV,0.0,5.999999999987496,4.7809,Digging,Idle,-1.01576315790496
13,11:00,0.0,7.015763157892456,2.9366,Loading/Swinging,Idle,8.0,7.999999999987496,0.0,Charging,Serving CEV,0.98423684209504
14,11:15,0.0,7.015763157892456,4.6559,Traveling,Idle,0.0,7.999999999987496,4.486,Traveling,Idle,0.98423684209504
15,11:30,0.0,7.015763157892456,4.8544,Digging,Idle,0.0,7.999999999987496,4.5629,Digging,Idle,0.98423684209504
16,11:45,0.0,7.015763157892456,5.3659,Digging,Idle,0.0,7.999999999987496,5.3389,Digging,Idle,0.98423684209504
