Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.4919,Digging,Traveling,0.0,0.0,4.8277,Digging,Traveling,0.0,0.0,3.4832,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.5629,Digging,Idle,0.0,0.0,3.4832,Digging,Idle,0.0,0.0,4.8905,Digging,Idle,0.0,0.0
3,08:30,8.0,2.0,0.4879,Charging,Serving CEV,1.0993430523219466e-14,2.7483576308048665e-15,5.3389,Digging,Idle,0.0,0.0,3.4832,Digging,Traveling,-1.9999999999999973,-2.0
4,08:45,0.0,2.0,4.78,Digging,Idle,0.0,2.7483576308048665e-15,4.6773,Digging,Idle,0.0,0.0,4.9634,Digging,Idle,-1.9999999999999973,-2.0
5,09:00,0.0,2.0,5.3389,Digging,Idle,8.0,2.0000000000000027,0.0,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,2.6645352591003757e-15,0.0
6,09:15,0.0,2.0,4.486,Traveling,Idle,0.0,2.0000000000000027,5.0591,Traveling,Idle,0.0,2.0,4.5117,Traveling,Idle,2.6645352591003757e-15,0.0
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,2.6290081223123707e-13,2.0000000000000684,4.9634,Digging,Idle,8.0,4.0,0.0,Charging,Serving CEV,-1.9999999999999316,0.0
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,3.556842105262821,2.8892105263157735,0.2629,Charging,Serving CEV,0.0,4.0,4.78,Digging,Traveling,-3.1107894736842194,-1.999999999999993
9,10:00,0.0,5.999999999999993,5.1226,Digging,Idle,8.0,4.8892105263157735,0.0,Charging,Serving CEV,0.0,4.0,4.7809,Digging,Charging (grid),-1.1107894736842194,-1.999999999999993
10,10:15,0.0,5.999999999999993,4.7809,Digging,Idle,0.0,4.8892105263157735,4.8544,Digging,Idle,0.0,4.0,5.4411,Digging,Charging (grid),-1.1107894736842194,-1.999999999999993
