Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.899042353336453,Digging,Traveling,0.0,0.0,4.899042353336453,Digging,Traveling,0.0,0.0,4.899042353336453,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.910401982412056,Digging,Idle,0.0,0.0,4.910401982412056,Digging,Idle,0.0,0.0,4.910401982412056,Digging,Traveling,0.0,0.0
3,08:30,7.999999999999999,1.9999999999999998,0.0,Charging,Serving CEV,0.0,0.0,4.927906012966569,Digging,Idle,0.0,0.0,4.927906012966569,Digging,Idle,-1.9999999999999998,-1.9999999999999998
4,08:45,0.0,1.9999999999999998,4.927906012966569,Digging,Idle,7.999999999979213,1.9999999999948033,0.0,Charging,Serving CEV,0.0,0.0,4.713269694748631,Digging,Idle,-5.196509889060508e-12,-1.9999999999999998
5,09:00,0.0,1.9999999999999998,4.713269694748631,Digging,Idle,4.136684577621061,3.0341711444000685,0.0,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,1.0341711444000687,2.220446049250313e-16
6,09:15,8.0,4.0,0.0,Charging,Serving CEV,0.0,3.0341711444000685,4.713269694748631,Digging,Idle,7.9999999999755325,3.999999999993883,0.0,Charging,Serving CEV,-0.9658288555999315,-6.1168847764747625e-12
7,09:30,4.178947368421149,5.044736842105287,0.0,Charging,Serving CEV,0.0,3.0341711444000685,4.678730537219639,Traveling,Idle,0.0,3.999999999993883,4.678730537219639,Traveling,Idle,-2.0105656977052186,-1.044736842111404
8,09:45,0.0,5.044736842105287,4.678730537219639,Traveling,Idle,7.804806319034561,4.985372724158709,0.0,Charging,Serving CEV,8.0,5.999999999993883,0.0,Charging,Serving CEV,-0.059364117946578254,0.955263157888596
9,10:00,0.0,5.044736842105287,3.175993434385425,Loading/Swinging,Idle,0.0,4.985372724158709,4.8357243990114105,Digging,Idle,0.0,5.999999999993883,4.8357243990114105,Digging,Traveling,-0.059364117946578254,0.955263157888596
10,10:15,0.0,5.044736842105287,4.8357243990114105,Digging,Idle,0.0,4.985372724158709,5.151635139359664,Digging,Idle,0.0,5.999999999993883,5.151635139359664,Digging,Charging (grid),-0.059364117946578254,0.955263157888596
11,10:30,0.0,5.044736842105287,5.151635139359664,Digging,Idle,0.0,4.985372724158709,4.5928271189872705,Digging,Idle,0.0,5.999999999993883,4.5928271189872705,Digging,Charging (grid),-0.059364117946578254,0.955263157888596
12,10:45,8.0,7.044736842105287,0.0,Charging,Serving CEV,8.0,6.985372724158709,0.0,Charging,Serving CEV,0.0,5.999999999993883,4.472718462316289,Digging,Charging (grid),-0.059364117946578254,-1.044736842111404
13,11:00,0.0,7.044736842105287,4.5928271189872705,Digging,Idle,0.0,6.985372724158709,4.472718462316289,Digging,Idle,0.0,5.999999999993883,0.0,Idle,Charging (grid),-0.059364117946578254,-1.044736842111404
14,11:15,0.0,7.044736842105287,4.570241019355841,Traveling,Idle,0.0,6.985372724158709,4.570241019355841,Traveling,Idle,0.0,5.999999999993883,4.570241019355841,Traveling,Charging (grid),-0.059364117946578254,-1.044736842111404
15,11:30,0.0,7.044736842105287,4.472718462316289,Digging,Idle,0.0,6.985372724158709,5.090605307990513,Digging,Idle,0.0,5.999999999993883,5.090605307990513,Digging,Charging (grid),-0.059364117946578254,-1.044736842111404
16,11:45,0.0,7.044736842105287,5.090605307990513,Digging,Idle,0.0,6.985372724158709,4.562876861895047,Digging,Idle,0.0,5.999999999993883,4.562876861895047,Digging,Charging (grid),-0.059364117946578254,-1.044736842111404
17,12:00,8.0,9.044736842105287,0.0,Charging,Serving CEV,6.969776834699512,8.727816932833587,0.0,Charging,Serving CEV,0.0,5.999999999993883,0.0,,Charging (grid),-0.3169199092717001,-3.044736842111404
18,12:15,8.0,11.044736842105287,0.0,Charging,Serving CEV,8.0,10.727816932833587,0.0,Charging,Serving CEV,0.0,5.999999999993883,0.0,,Charging (grid),-0.3169199092717001,-5.044736842111404
19,12:30,0.0,11.044736842105287,0.0,,Traveling,0.0,10.727816932833587,0.0,,Traveling,0.0,5.999999999993883,0.0,,Charging (grid),-0.3169199092717001,-5.044736842111404
20,12:45,0.0,11.044736842105287,0.0,,Charging (grid),0.0,10.727816932833587,0.0,,Charging (grid),0.0,5.999999999993883,0.0,,Charging (grid),-0.3169199092717001,-5.044736842111404
21,13:00,0.0,11.044736842105287,0.0,,Charging (grid),0.0,10.727816932833587,0.0,,Charging (grid),0.0,5.999999999993883,0.0,,Charging (grid),-0.3169199092717001,-5.044736842111404
22,13:15,0.0,11.044736842105287,0.0,,Charging (grid),0.0,10.727816932833587,0.0,,Charging (grid),0.0,5.999999999993883,0.0,,Traveling,-0.3169199092717001,-5.044736842111404
23,13:30,0.0,11.044736842105287,0.0,,Charging (grid),0.0,10.727816932833587,0.0,,Charging (grid),7.796003537111623,7.949000884271789,0.0,Charging,Serving CEV,-0.3169199092717001,-3.095735957833498
24,13:45,0.0,11.044736842105287,0.0,,Charging (grid),0.0,10.727816932833587,0.0,,Charging (grid),8.0,9.94900088427179,0.0,Charging,Serving CEV,-0.3169199092717001,-1.0957359578334973
25,14:00,0.0,11.044736842105287,4.562876861895047,Digging,Charging (grid),0.0,10.727816932833587,3.175993434385425,Loading/Swinging,Charging (grid),0.0,9.94900088427179,4.71214534602571,Digging,Idle,-0.3169199092717001,-1.0957359578334973
26,14:15,0.0,11.044736842105287,4.71214534602571,Digging,Charging (grid),0.0,10.727816932833587,3.1732935107630613,Loading/Swinging,Charging (grid),0.0,9.94900088427179,3.175993434385425,Loading/Swinging,Idle,-0.3169199092717001,-1.0957359578334973
27,14:30,0.0,11.044736842105287,4.7839654011034165,Traveling,Charging (grid),0.0,10.727816932833587,4.7839654011034165,Traveling,Charging (grid),0.0,9.94900088427179,4.7839654011034165,Traveling,Idle,-0.3169199092717001,-1.0957359578334973
